,,group,reference,name,stat,meanchange,pval,padj,cell_type
Treg,151,IL-6 control,DMSO control,Trail,-1.8762850796081514,-0.04124210154671104,0.060616144719279216,0.07071883550582575,Treg
Treg,152,IL-6 control,DMSO control,TNFa,0.3027713978295401,0.009885059140750663,0.7620640821464679,0.8206843961577347,Treg
Treg,153,IL-6 control,DMSO control,WNT,-0.07054814385435235,0.002613648836710558,0.9437573827218385,0.9437573827218385,Treg
Treg,154,NVP-BSK805,DMSO control,JAK-STAT,-13.639777598381238,-0.5041113580720794,2.322678480059731e-42,3.2517498720836234e-41,Treg
Treg,155,NVP-BSK805,DMSO control,EGFR,11.713662552347799,0.417131503048382,1.0848975741125456e-31,7.594283018787819e-31,Treg
Treg,156,NVP-BSK805,DMSO control,MAPK,10.679006106095619,0.352193923720598,1.2763076014267526e-26,5.956102139991512e-26,Treg
Treg,157,NVP-BSK805,DMSO control,NFkB,8.906658672978535,0.30375741323964256,5.259366880307023e-19,1.8407784081074578e-18,Treg
Treg,158,NVP-BSK805,DMSO control,TNFa,6.210018897504996,0.19208683435015406,5.297823001483271e-10,1.4833904404153159e-09,Treg
Treg,159,NVP-BSK805,DMSO control,PI3K,6.145700744241263,0.21174747730630306,7.961125548926888e-10,1.857595961416274e-09,Treg
Treg,160,NVP-BSK805,DMSO control,TGFb,5.717231648067386,0.13919114214922002,1.0827347112262549e-08,2.1654694224525097e-08,Treg
Treg,161,NVP-BSK805,DMSO control,Hypoxia,5.068990120855104,0.19623702306291957,3.9993198433609304e-07,6.998809725881628e-07,Treg
Treg,162,NVP-BSK805,DMSO control,Estrogen,4.257816768329622,0.14144956751009996,2.0643303531347004e-05,3.2111805493206455e-05,Treg
Treg,163,NVP-BSK805,DMSO control,VEGF,2.63490784165922,0.08863411127959431,0.008416012994913466,0.011782418192878853,Treg
Treg,164,NVP-BSK805,DMSO control,Trail,-1.6803117540150454,-0.06011928263490629,0.09289667533379944,0.11580763515173578,Treg
Treg,165,NVP-BSK805,DMSO control,WNT,-1.6484337881928977,-0.03203955825231586,0.09926368727291637,0.11580763515173578,Treg
Treg,166,NVP-BSK805,DMSO control,Androgen,1.596147177585142,0.06533927654036253,0.11045593770959426,0.11895254830263997,Treg
Treg,167,NVP-BSK805,DMSO control,p53,0.5670567253654013,0.0017242996450574921,0.5706756426610283,0.5706756426610283,Treg
Treg,168,Baricitinib phosphate,DMSO control,JAK-STAT,-15.195157744994688,-0.562536320506114,3.807459374866684e-52,5.330443124813358e-51,Treg
Treg,169,Baricitinib phosphate,DMSO control,MAPK,8.154684775915566,0.2690122643869364,3.5009178811172875e-16,2.4506425167821013e-15,Treg
Treg,170,Baricitinib phosphate,DMSO control,EGFR,7.191802352114062,0.26571625255646314,6.394154901907261e-13,2.9839389542233884e-12,Treg
Treg,171,Baricitinib phosphate,DMSO control,PI3K,6.958676343453544,0.25904983826814587,3.434846050171436e-12,1.2021961175600025e-11,Treg
Treg,172,Baricitinib phosphate,DMSO control,Trail,-4.380113666580107,-0.12528480914640472,1.1861741823732901e-05,3.321287710645212e-05,Treg
Treg,173,Baricitinib phosphate,DMSO control,VEGF,2.6274493809096313,0.10248778446247986,0.008602764012332764,0.020073116028776452,Treg
Treg,174,Baricitinib phosphate,DMSO control,Estrogen,1.7090094153228497,0.04253664105065713,0.0874492054492266,0.1588303554363328,Treg
Treg,175,Baricitinib phosphate,DMSO control,TNFa,-1.6914012008656243,-0.060922785870975105,0.0907602031064759,0.1588303554363328,Treg
Treg,176,Baricitinib phosphate,DMSO control,TGFb,0.8122281160812174,0.01851346625887429,0.41666074916623874,0.6481389431474825,Treg
Treg,177,Baricitinib phosphate,DMSO control,p53,0.30884695645420995,0.010639769511467723,0.757437947978361,0.9848859201138689,Treg
Treg,178,Baricitinib phosphate,DMSO control,WNT,-0.28735705893772395,-0.0027642875758728813,0.7738389372323256,0.9848859201138689,Treg
Treg,179,Baricitinib phosphate,DMSO control,Hypoxia,-0.1625243820029531,-0.007122623941437922,0.8708929294559487,0.994389294460503,Treg
Treg,180,Baricitinib phosphate,DMSO control,Androgen,-0.043711126623847206,0.0030296832938121465,0.9651346699318922,0.994389294460503,Treg
Treg,181,Baricitinib phosphate,DMSO control,NFkB,-0.007032034527645946,-0.005472511556158799,0.994389294460503,0.994389294460503,Treg
Treg,182,Tofacitinib citrate,DMSO control,JAK-STAT,-12.023204585148205,-0.4419309189055949,2.683580868165559e-33,3.7570132154317825e-32,Treg
Treg,183,Tofacitinib citrate,DMSO control,EGFR,3.745867241892064,0.13873082668866843,0.00017977164779951085,0.0009858122429481288,Treg
Treg,184,Tofacitinib citrate,DMSO control,MAPK,3.7051742240139647,0.12823597101930373,0.00021124548063174189,0.0009858122429481288,Treg
Treg,185,Tofacitinib citrate,DMSO control,PI3K,2.270981285592653,0.07226453280404699,0.023148110873585797,0.0810183880575503,Treg
Treg,186,Tofacitinib citrate,DMSO control,VEGF,1.7270383262889442,0.06467417287803867,0.08416078053091887,0.23565018548657282,Treg
Treg,187,Tofacitinib citrate,DMSO control,Hypoxia,1.609622592575192,0.054898875666714364,0.1074802729692074,0.25078730359481727,Treg
Treg,188,Tofacitinib citrate,DMSO control,TNFa,-1.4252549085735982,-0.05082123892617574,0.15408352935041353,0.30816705870082706,Treg
Treg,189,Tofacitinib citrate,DMSO control,p53,1.1662185901299253,0.039943829030556266,0.2435260782089449,0.4261706368656536,Treg
Treg,190,Tofacitinib citrate,DMSO control,Trail,1.061404923344316,0.03128891741227324,0.28850592042880907,0.448786987333703,Treg
Treg,191,Tofacitinib citrate,DMSO control,TGFb,0.8722073722821564,0.02030508666650399,0.38309525838038805,0.5363333617325432,Treg
Treg,192,Tofacitinib citrate,DMSO control,Estrogen,0.7607873356091064,0.030912044329806765,0.44678409992579027,0.5686343089964603,Treg
Treg,193,Tofacitinib citrate,DMSO control,WNT,-0.65153241175631,-0.008817582839618643,0.5147028615337852,0.6004866717894161,Treg
Treg,194,Tofacitinib citrate,DMSO control,Androgen,-0.14545116895036914,0.0054445368311477615,0.8843546671897473,0.9498024821852764,Treg
Treg,195,Tofacitinib citrate,DMSO control,NFkB,-0.06295481892737352,-0.007159838635903304,0.9498024821852764,0.9498024821852764,Treg
Treg,196,Canertinib,DMSO control,NFkB,14.726877355084484,0.5225270541571583,4.332682329049797e-49,6.065755260669716e-48,Treg
Treg,197,Canertinib,DMSO control,TNFa,12.956295422242118,0.4300303332811417,2.1645097967549162e-38,1.5151568577284413e-37,Treg
Treg,198,Canertinib,DMSO control,JAK-STAT,9.298647396199586,0.3459325975509891,1.422436449818347e-20,6.638036765818953e-20,Treg
Treg,199,Canertinib,DMSO control,p53,9.152942903360413,0.28004863759289256,5.540326629750139e-20,1.9391143204125485e-19,Treg
Treg,200,Canertinib,DMSO control,Androgen,5.98863621892092,0.21182773129590238,2.11607868366057e-09,5.9250203142495955e-09,Treg
Treg,201,Canertinib,DMSO control,Estrogen,5.289617779754799,0.1473364632064329,1.2257223194588906e-07,2.8600187454040783e-07,Treg
Treg,202,Canertinib,DMSO control,EGFR,4.111499364913457,0.1511518586690368,3.930979563933269e-05,7.861959127866538e-05,Treg
Treg,203,Canertinib,DMSO control,WNT,-3.9815681777632608,-0.092764169984488,6.84620770668661e-05,0.00011792161508526862,Treg
Treg,204,Canertinib,DMSO control,TGFb,-3.9572840956233986,-0.09151327029761391,7.580675255481554e-05,0.00011792161508526862,Treg
Treg,205,Canertinib,DMSO control,Hypoxia,-2.7583426477322215,-0.1108655008231949,0.005809526690738287,0.0081333373670336,Treg
Treg,206,Canertinib,DMSO control,Trail,2.2756681459476282,0.07277414480940358,0.022865879266966097,0.02910202815795685,Treg
Treg,207,Canertinib,DMSO control,PI3K,-2.0686293241524027,-0.07511461404288133,0.03858088399172438,0.045011031323678445,Treg
Treg,208,Canertinib,DMSO control,MAPK,-1.886215015555075,-0.05117203731902498,0.05926598589121962,0.06382490788285189,Treg
Treg,209,Canertinib,DMSO control,VEGF,-0.08215736200588825,0.007707157132016196,0.9345215789629719,0.9345215789629719,Treg
Treg,210,Afatinib,DMSO control,NFkB,14.97674544337018,0.545696260550659,1.0419593579161548e-50,1.4587431010826166e-49,Treg
Treg,211,Afatinib,DMSO control,JAK-STAT,13.385923123543336,0.5273764342490803,7.308366579740309e-41,5.115856605818216e-40,Treg
Treg,212,Afatinib,DMSO control,EGFR,12.995792100999749,0.46706249524139265,1.2926244258039076e-38,6.032247320418236e-38,Treg
Treg,213,Afatinib,DMSO control,TNFa,11.223566017089873,0.37070129664547835,3.1241330074209557e-29,1.0934465525973345e-28,Treg
Treg,214,Afatinib,DMSO control,PI3K,7.65592193166339,0.2609010040902646,1.9193029831311156e-14,5.374048352767123e-14,Treg
Treg,215,Afatinib,DMSO control,Androgen,7.279452656308565,0.2398249369299278,3.3517726859686226e-13,7.820802933926787e-13,Treg
Treg,216,Afatinib,DMSO control,Estrogen,6.209098834221315,0.1717588596262818,5.328930142982999e-10,1.0657860285965998e-09,Treg
Treg,217,Afatinib,DMSO control,p53,6.159354649900945,0.18386372241830884,7.304198542779925e-10,1.278234744986487e-09,Treg
Treg,218,Afatinib,DMSO control,MAPK,5.252831618698281,0.16856930899014255,1.4977845522384623e-07,2.3298870812598304e-07,Treg
Treg,219,Afatinib,DMSO control,TGFb,4.538289188111882,0.10515925447424657,5.671245212674592e-06,7.93974329774443e-06,Treg
Treg,220,Afatinib,DMSO control,WNT,2.569124611460785,0.06111526713107107,0.010195578765885486,0.012844051357032696,Treg
Treg,221,Afatinib,DMSO control,VEGF,2.542407081676312,0.08444515955941556,0.011009186877456596,0.012844051357032696,Treg
Treg,222,Afatinib,DMSO control,Trail,-1.4278729319866963,-0.03062268599751794,0.15332843589530373,0.16512293096417324,Treg
Treg,223,Afatinib,DMSO control,Hypoxia,1.1880211285194866,0.04055728584954732,0.23482508565559557,0.23482508565559557,Treg
Treg,224,Baricitinib,DMSO control,JAK-STAT,-15.799256459624042,-0.6015762261756366,3.1480771684050977e-56,4.4073080357671365e-55,Treg
Treg,225,Baricitinib,DMSO control,MAPK,8.499327372436765,0.2832665621543624,1.9069240982664665e-17,1.3348468687865264e-16,Treg
Treg,226,Baricitinib,DMSO control,PI3K,8.437307401569965,0.2954574580730849,3.247315977661091e-17,1.5154141229085092e-16,Treg
Treg,227,Baricitinib,DMSO control,EGFR,6.481173334370049,0.24130786418797312,9.101203950021835e-11,3.185421382507642e-10,Treg
Treg,228,Baricitinib,DMSO control,Trail,-5.850147484083709,-0.17760185884385793,4.911373235338837e-09,1.3751845058948743e-08,Treg
Treg,229,Baricitinib,DMSO control,Estrogen,3.9835018428141606,0.10674720535605386,6.790714474782246e-05,0.00015845000441158576,Treg
Treg,230,Baricitinib,DMSO control,TNFa,-2.9086617720353196,-0.10531074410814956,0.00362979326172548,0.00725958652345096,Treg
Treg,231,Baricitinib,DMSO control,TGFb,1.832669984063038,0.047985336107351895,0.06685166364768308,0.11699041138344539,Treg
Treg,232,Baricitinib,DMSO control,Androgen,-1.4597439568268327,-0.04868307277593603,0.14436045621898602,0.22456070967397826,Treg
Treg,233,Baricitinib,DMSO control,NFkB,-1.1812587394527918,-0.05096206899143252,0.2374999529490559,0.32682069948161285,Treg
Treg,234,Baricitinib,DMSO control,WNT,-1.1118101926882977,-0.019877560608869027,0.2662197684822857,0.32682069948161285,Treg
Treg,235,Baricitinib,DMSO control,VEGF,1.0800227981493253,0.04739058049082345,0.2801320281270967,0.32682069948161285,Treg
Treg,236,Baricitinib,DMSO control,Hypoxia,-0.5020911104806168,-0.019130015510981035,0.6156034330123004,0.6629575432440158,Treg
Treg,237,Baricitinib,DMSO control,p53,0.43126050308399344,0.01018988357741124,0.666278965652767,0.666278965652767,Treg
MAIT,0,Tofacitinib,DMSO control,MAPK,-2.1161287212665583,-0.1131404336382944,0.03433386135577096,0.48067405898079346,MAIT
MAIT,1,Tofacitinib,DMSO control,EGFR,-1.8088651176566384,-0.1304081593264651,0.07047196077982587,0.4933037254587811,MAIT
MAIT,2,Tofacitinib,DMSO control,Estrogen,-1.2441583479993752,-0.05913367531721603,0.21344129002064882,0.7637259592752376,MAIT
MAIT,3,Tofacitinib,DMSO control,JAK-STAT,-1.2313087328814256,-0.08101952874039038,0.21820741693578216,0.7637259592752376,MAIT
MAIT,4,Tofacitinib,DMSO control,TGFb,-0.9914492506796978,-0.04729391632324792,0.3214662614288746,0.9001055320008488,MAIT
MAIT,5,Tofacitinib,DMSO control,WNT,0.7331043572556565,0.022412323539397178,0.4634947827849164,0.9461025076900756,MAIT
MAIT,6,Tofacitinib,DMSO control,Hypoxia,-0.5867990903863696,-0.04240979562795566,0.5573386477947214,0.9461025076900756,MAIT
MAIT,7,Tofacitinib,DMSO control,PI3K,-0.564255905968914,-0.011467001075049658,0.5725799853565681,0.9461025076900756,MAIT
MAIT,8,Tofacitinib,DMSO control,VEGF,0.5126320136529406,0.053768854791736764,0.60820875494362,0.9461025076900756,MAIT
MAIT,9,Tofacitinib,DMSO control,TNFa,-0.22678443523960345,-0.03361357044815039,0.8205913672760154,0.9868701857100501,MAIT
MAIT,10,Tofacitinib,DMSO control,NFkB,-0.17335708817023365,-0.05123330691763295,0.8623707530299757,0.9868701857100501,MAIT
MAIT,11,Tofacitinib,DMSO control,Trail,-0.15329365403869816,-0.017669298866195393,0.8781667048735253,0.9868701857100501,MAIT
MAIT,12,Tofacitinib,DMSO control,p53,-0.04801698280918045,-0.006348556071571476,0.9617027078937325,0.9868701857100501,MAIT
MAIT,13,Tofacitinib,DMSO control,Androgen,-0.016456524624742598,0.007537265814338223,0.9868701857100501,0.9868701857100501,MAIT
MAIT,14,Ruxolitinib,DMSO control,JAK-STAT,-4.681433596871729,-0.24855946663029527,2.848756758803123e-06,3.988259462324372e-05,MAIT
MAIT,15,Ruxolitinib,DMSO control,p53,2.465456816629686,0.12427484223751062,0.013683866853973298,0.09578706797781308,MAIT
MAIT,16,Ruxolitinib,DMSO control,EGFR,2.276699957605718,0.13157053632194604,0.022804149062937453,0.10641936229370812,MAIT
MAIT,17,Ruxolitinib,DMSO control,TNFa,2.0187162809955486,0.1361897256298561,0.04351671681093764,0.15230850883828173,MAIT
MAIT,18,Ruxolitinib,DMSO control,VEGF,-1.6668332531957903,-0.05312350591555681,0.09554756604379494,0.21268495434541987,MAIT
MAIT,19,Ruxolitinib,DMSO control,NFkB,1.6507841293955292,0.11032499197729528,0.09878266192154597,0.21268495434541987,MAIT
MAIT,20,Ruxolitinib,DMSO control,MAPK,1.6148532552158397,0.11357809956396103,0.10634247717270993,0.21268495434541987,MAIT
MAIT,21,Ruxolitinib,DMSO control,Androgen,1.2538677392905604,0.0836324321808819,0.20989008266078768,0.3603326191377684,MAIT
MAIT,22,Ruxolitinib,DMSO control,Hypoxia,-1.1961388014418595,-0.07291976749442997,0.23164239801713682,0.3603326191377684,MAIT
MAIT,23,Ruxolitinib,DMSO control,PI3K,0.7740707994111082,0.06080902734972983,0.43888892442420613,0.5923182082965077,MAIT
MAIT,24,Ruxolitinib,DMSO control,TGFb,-0.7299955937506892,-0.02862472182819928,0.46539287794725603,0.5923182082965077,MAIT
MAIT,25,Ruxolitinib,DMSO control,Estrogen,0.548185370401461,0.038791906365091,0.5835646263399399,0.6808253973965965,MAIT
MAIT,26,Ruxolitinib,DMSO control,Trail,-0.2202562587214959,-0.0033698629643457156,0.8256715841126265,0.8891847828905208,MAIT
MAIT,27,Ruxolitinib,DMSO control,WNT,0.11964981101836564,0.0025591937082500016,0.9047605596339394,0.9047605596339394,MAIT
MAIT,28,NVP-BSK805 2HCl,DMSO control,JAK-STAT,-5.936813698462291,-0.3313024373762012,2.906145787867985e-09,4.068604103015179e-08,MAIT
MAIT,29,NVP-BSK805 2HCl,DMSO control,VEGF,-1.8272754831281266,-0.08003919646361979,0.06765835954065207,0.42911253990729414,MAIT
MAIT,30,NVP-BSK805 2HCl,DMSO control,Androgen,1.6472177562823378,0.11652198256575463,0.09951329539332054,0.42911253990729414,MAIT
MAIT,31,NVP-BSK805 2HCl,DMSO control,EGFR,1.462689630701067,0.06282904089968677,0.14355232480347457,0.42911253990729414,MAIT
MAIT,32,NVP-BSK805 2HCl,DMSO control,Hypoxia,1.3668244133735161,0.0822561297912654,0.17168034861907033,0.42911253990729414,MAIT
MAIT,33,NVP-BSK805 2HCl,DMSO control,WNT,1.328826024121922,0.05003217479000857,0.1839053742459832,0.42911253990729414,MAIT
MAIT,34,NVP-BSK805 2HCl,DMSO control,MAPK,1.1872633974983362,0.07060806267960351,0.23512374095215793,0.47024748190431587,MAIT
MAIT,35,NVP-BSK805 2HCl,DMSO control,TNFa,-1.0295576643299558,-0.11809228564759655,0.3032176974191645,0.5306309704835379,MAIT
MAIT,36,NVP-BSK805 2HCl,DMSO control,p53,-0.5149650987789562,-0.02725952705851542,0.6065774088759636,0.9149046551332539,MAIT
MAIT,37,NVP-BSK805 2HCl,DMSO control,TGFb,-0.43325614411376373,-0.024060797411670776,0.6648286949940894,0.9149046551332539,MAIT
MAIT,38,NVP-BSK805 2HCl,DMSO control,Estrogen,0.3599912759489255,0.03334293893059548,0.7188536576046995,0.9149046551332539,MAIT
MAIT,39,NVP-BSK805 2HCl,DMSO control,PI3K,0.21644180544290348,0.036333705735877006,0.8286433824376147,0.9667506128438839,MAIT
MAIT,40,NVP-BSK805 2HCl,DMSO control,Trail,0.10393677059994849,0.0036777966485730396,0.9172195264024223,0.986823025055505,MAIT
MAIT,41,NVP-BSK805 2HCl,DMSO control,NFkB,0.01651563977275167,-0.08700984146800206,0.986823025055505,0.986823025055505,MAIT
MAIT,42,Gefitinib,DMSO control,MAPK,-3.9255463637767964,-0.24261620392668437,8.653309998736885e-05,0.001211463399823164,MAIT
MAIT,43,Gefitinib,DMSO control,Estrogen,-3.3443154008909626,-0.1744916516137338,0.0008248590336229937,0.005774013235360955,MAIT
MAIT,44,Gefitinib,DMSO control,TGFb,-2.9471530034467097,-0.1479043449180763,0.0032071447270247038,0.014966675392781952,MAIT
MAIT,45,Gefitinib,DMSO control,EGFR,-2.319239736841789,-0.18606863497439796,0.02038204097240047,0.06508101766420397,MAIT
MAIT,46,Gefitinib,DMSO control,JAK-STAT,2.2694130292452503,0.10304368043056894,0.023243220594358564,0.06508101766420397,MAIT
MAIT,47,Gefitinib,DMSO control,VEGF,-1.4443698272462577,-0.05493973153068232,0.1486349733939692,0.3468149379192615,MAIT
MAIT,48,Gefitinib,DMSO control,TNFa,1.2590918756979645,0.03882701030921609,0.20799714856778084,0.4159942971355617,MAIT
MAIT,49,Gefitinib,DMSO control,NFkB,0.8641063732457935,-0.030807691892317468,0.387529458254945,0.5425344540890166,MAIT
MAIT,50,Gefitinib,DMSO control,WNT,0.8169403150840217,0.04021264358692675,0.41396253727104027,0.5425344540890166,MAIT
MAIT,51,Gefitinib,DMSO control,Hypoxia,-0.7574385186337865,-0.0686409096333076,0.44878718669037077,0.5425344540890166,MAIT
MAIT,52,Gefitinib,DMSO control,Androgen,-0.7414746220251869,-0.040192817504080214,0.45840571363107296,0.5425344540890166,MAIT
MAIT,53,Gefitinib,DMSO control,Trail,0.730590147064778,0.02832649645040175,0.46502953207629993,0.5425344540890166,MAIT
MAIT,54,Gefitinib,DMSO control,PI3K,0.09227615994213302,0.012256551484086907,0.9264786291531999,0.9312841955290208,MAIT
MAIT,55,Gefitinib,DMSO control,p53,0.08622922940857253,-0.014643680436135842,0.9312841955290208,0.9312841955290208,MAIT
MAIT,56,Ruxolitinib phosphate,DMSO control,EGFR,5.804766925991704,0.3819724143300016,6.44556011952704e-09,9.023784167337856e-08,MAIT
MAIT,57,Ruxolitinib phosphate,DMSO control,MAPK,4.320351259414208,0.24874036770428076,1.5578103041421904e-05,0.00010904672128995333,MAIT
MAIT,58,Ruxolitinib phosphate,DMSO control,JAK-STAT,-3.8728198950961223,-0.23296091448915834,0.00010758333012836581,0.0005020555405990405,MAIT
MAIT,59,Ruxolitinib phosphate,DMSO control,PI3K,3.2467718646788555,0.1974096096526441,0.0011672191055750968,0.004085266869512839,MAIT
MAIT,60,Ruxolitinib phosphate,DMSO control,NFkB,3.0645361013692747,0.2139040210887102,0.002180078611027303,0.006104220110876448,MAIT
MAIT,61,Ruxolitinib phosphate,DMSO control,VEGF,-2.8852756158280135,-0.17574483547143815,0.003910711258378373,0.008585947129329552,MAIT
