,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,drug,comparison,gene_set
8,prerank,Hematopoietic cell lineage,0.47421211745496317,1.450203591765586,0.04842105263157895,0.6884692528266004,0.796,8/27,13.59%,TNF;ITGA3;IL2RA;IL7;CD55;TFRC;CD59;CD7,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
9,prerank,NOD-like receptor signaling pathway,-0.3904197274442082,-1.4315725653651281,0.045627376425855515,0.7813454591103733,0.852,10/61,12.24%,STAT1;AIM2;TBK1;IRF3;TXNIP;TAB1;NOD1;STAT2;CASP8;IFI16,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
10,prerank,TGF-beta signaling pathway,0.4995062515299499,1.413401804303384,0.06860706860706861,0.7329599199687006,0.846,4/19,6.58%,TNF;TGFB1;TFDP1;TGFB3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
11,prerank,IL-17 signaling pathway,0.44382971185982956,1.4106605630247568,0.05421686746987952,0.6383033817327427,0.85,4/30,3.04%,TNF;FOSB;NFKB1;FOS,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
12,prerank,Human T-cell leukemia virus 1 infection,0.35417546113105314,1.4102158148274528,0.019271948608137045,0.5593400389261146,0.851,21/86,17.55%,TNF;ITGB2;NFKB1;CHEK2;FOS;IL2RA;TGFB1;STAT5A;NFATC1;CD40;TGFB3;TNFRSF13C;ZFP36;LCK;NFKB2;RELA;POLB;SLC25A4;STAT5B;CCND3;CDKN1A,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
13,prerank,Amyotrophic lateral sclerosis (ALS),0.5135106924267232,1.4061924463858284,0.0861344537815126,0.5105065842582,0.86,2/16,5.57%,TNF;TNFRSF1B,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
14,prerank,Malaria,0.5221978879920245,1.3960935491853772,0.0872210953346856,0.49221923425498093,0.877,8/15,16.37%,TNF;ITGB2;TGFB1;CD40;TGFB3;CD40LG;KLRB1;KLRK1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
15,prerank,Influenza A,-0.37978502729867514,-1.3764405944879061,0.052104208416833664,0.9021103873460449,0.918,7/60,9.11%,STAT1;ICAM1;HSPA1A;TBK1;IRF3;STAT2;AKT3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
16,prerank,Toll-like receptor signaling pathway,-0.39017641155144434,-1.356288964363825,0.06707317073170732,0.8636427943752228,0.931,9/51,11.90%,STAT1;TLR1;TBK1;LY96;IRF3;TAB1;AKT3;AKT1;CASP8,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
17,prerank,Human papillomavirus infection,-0.35803614420716867,-1.354170229964291,0.045275590551181105,0.7639605679773478,0.935,11/80,11.90%,STAT1;IRF1;TBK1;IRF3;HDAC2;STAT2;AKT3;RFNG;CDK6;AKT1;CASP8,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
18,prerank,Ubiquitin mediated proteolysis,-0.4951899859308535,-1.352648147551393,0.13565891472868216,0.6847173984132962,0.936,1/17,0.34%,UBE2L6,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
19,prerank,Antigen processing and presentation,-0.4688043533053564,-1.318630291924284,0.14122137404580154,0.7380985591340856,0.957,9/18,15.19%,HSPA1A;CTSS;PSME1;CD8A;TAP1;TAP2;HSPA4;TAPBP;CD74,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
20,prerank,Hippo signaling pathway,0.45735529895507876,1.3100334275867167,0.1401673640167364,0.7468195257281087,0.959,6/20,16.88%,ITGB2;TGFB1;TGFB3;PAK1;TP53BP2;CCND3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
21,prerank,MAPK signaling pathway,0.3346596101447978,1.3074528666550929,0.06209850107066381,0.6947543841403321,0.96,15/82,13.50%,TNF;NFKB1;GADD45A;FOS;TGFB1;DUSP1;IGF1R;NFATC1;TGFB3;PAK1;CRK;NFKB2;FGFR1;RELA;IL1RAP,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
22,prerank,Apelin signaling pathway,-0.4185708865988839,-1.2867431301564274,0.14313725490196078,0.7913350231986639,0.977,9/27,23.21%,PRKCE;AKT3;CDH1;GNAI2;AKT1;SMAD2;PLCB3;TFAM;CALM3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
23,prerank,Cell cycle,0.3709492658830356,1.2679242414995173,0.13319672131147542,0.7966710514736723,0.978,13/40,20.25%,GADD45A;CHEK2;TGFB1;TFDP1;TGFB3;CCNH;MCM4;MCM6;PCNA;CCND3;CDKN1A;CREBBP;CDK4,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
24,prerank,Regulation of actin cytoskeleton,0.3827808165322276,1.266774096130288,0.11368421052631579,0.7436140159482456,0.978,6/35,11.81%,ITGB2;VAV1;ITGA3;PAK1;CRK;FGFR1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
25,prerank,Hepatitis C,-0.34864928097356507,-1.2592903950442556,0.12092130518234165,0.8377386913645682,0.987,11/60,16.46%,STAT1;TBK1;IRF3;STAT2;AKT3;CDK6;AKT1;CASP8;CFLAR;CD81;PIK3CB,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
26,prerank,Estrogen signaling pathway,-0.3981138309118627,-1.2399753245882825,0.1553784860557769,0.8456892583655308,0.989,13/30,25.06%,HSPA1A;AKT3;GNAI2;AKT1;PLCB3;PIK3CB;PIK3CD;HSPA8;ATF6B;CREB1;CALM3;PIK3CA;FKBP4,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
27,prerank,Chagas disease (American trypanosomiasis),0.3508493504320181,1.2361252800315758,0.15560165975103735,0.8120462953333234,0.984,7/48,6.58%,TNF;NFKB1;GNA15;FOS;TGFB1;GNA11;TGFB3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
28,prerank,C-type lectin receptor signaling pathway,-0.35431162268574046,-1.2228353563850984,0.17729083665338646,0.8522449890505348,0.991,15/46,24.64%,STAT1;IRF1;STAT2;AKT3;AKT1;CASP8;IL23A;PIK3CB;CBLB;PIK3CD;NFATC2;BCL10;CALM3;PIK3CA;IKBKE,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
29,prerank,Legionellosis,0.44297522676915047,1.203800500400715,0.23076923076923078,0.8939133373943274,0.991,3/16,1.69%,TNF;ITGB2;NFKB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
30,prerank,Cytosolic DNA-sensing pathway,-0.43188019306840314,-1.1628721635680541,0.25363825363825365,1.0,0.998,3/16,4.81%,AIM2;TBK1;IRF3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
31,prerank,Glucagon signaling pathway,-0.4253391129425215,-1.1606571457613326,0.26744186046511625,0.981555033266846,0.998,7/16,23.21%,AKT3;AKT1;PLCB3;PCK2;PHKB;CREB1;CALM3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
32,prerank,Toxoplasmosis,-0.3254540949691383,-1.1543050086253235,0.21370967741935484,0.9487225350575698,0.998,8/53,11.90%,STAT1;HSPA1A;LY96;TAB1;AKT3;GNAI2;AKT1;CASP8,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
33,prerank,Epstein-Barr virus infection,-0.2917849452984491,-1.1502910143408906,0.208955223880597,0.9118819906483973,0.998,15/91,14.85%,STAT1;ICAM1;TBK1;IRF3;HDAC2;TAB1;TAP1;STAT2;AKT3;CDK6;AKT1;CASP8;TAP2;CD3D;TAPBP,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
34,prerank,Hepatocellular carcinoma,0.3255688450262766,1.143513185113468,0.24081632653061225,1.0,0.996,7/47,9.45%,TXNRD1;GADD45A;TGFB1;IGF1R;TGFB3;NFE2L2;CSNK1A1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
35,prerank,Kaposi sarcoma-associated herpesvirus infection,-0.30139336197669236,-1.1372500283238876,0.2109375,0.9143739350608258,0.998,10/78,11.90%,STAT1;ICAM1;TBK1;IRF3;STAT2;AKT3;MICA;CDK6;AKT1;CASP8,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
36,prerank,Measles,-0.2983185013145664,-1.124869968496314,0.25142857142857145,0.9135340967737435,0.999,21/76,25.57%,STAT1;HSPA1A;TBK1;IRF3;STAT2;AKT3;CDK6;AKT1;CASP8;CD3D;PIK3CB;CBLB;PIK3CD;HSPA8;MAP3K7;CD3G;BID;CSNK2A2;PIK3CA;IKBKE;TLR2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
37,prerank,Platelet activation,-0.3854148931231168,-1.116460448337099,0.3212121212121212,0.9034055924965777,0.999,9/19,28.19%,AKT3;GNAI2;AKT1;PLCB3;PIK3CB;PIK3CD;PIK3CA;FCER1G;ARHGEF12,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
38,prerank,cAMP signaling pathway,0.3343710386176437,1.1149669166048524,0.2966804979253112,1.0,0.996,6/35,9.28%,NFKB1;VAV1;FOS;NFATC1;PAK1;ATP1B1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
39,prerank,Inflammatory bowel disease (IBD),0.34734860656984307,1.1112697479402591,0.2922077922077922,1.0,0.996,11/29,13.42%,TNF;IL21R;NFKB1;TGFB1;NFATC1;TGFB3;NOD2;STAT3;STAT4;IFNGR1;RELA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
40,prerank,Rap1 signaling pathway,-0.31903622258689623,-1.0995519882465152,0.2891089108910891,0.9241583113857952,0.999,16/41,24.14%,SKAP1;LAT;AKT3;CDH1;GNAI2;CSF1;AKT1;TIAM1;PLCB3;RALA;PIK3CB;FYB1;PIK3CD;VEGFB;CALM3;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
41,prerank,Adipocytokine signaling pathway,0.3588395351374444,1.0988691903152403,0.3172268907563025,1.0,0.997,5/24,13.42%,TNF;NFKB1;TNFRSF1B;STAT3;RELA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
42,prerank,Longevity regulating pathway,-0.34709488450899695,-1.0942172038281712,0.30798479087452474,0.9008489701559609,0.999,11/28,24.14%,HSPA1A;HDAC2;AKT3;SESN1;AKT1;PIK3CB;PIK3CD;HSPA8;ATF6B;CREB1;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
43,prerank,Th1 and Th2 cell differentiation,-0.31617742219365985,-1.0907324145441786,0.3295238095238095,0.8737022210443605,0.999,4/49,6.50%,STAT1;PRKCQ;IL12RB2;LAT,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
44,prerank,JAK-STAT signaling pathway,-0.3031790846532606,-1.0847626633312684,0.31316725978647686,0.8592080119397989,0.999,12/52,19.16%,STAT1;PTPN6;IL12RB2;STAT2;AKT3;IL6R;AKT1;IL23A;IL15RA;PIK3CB;STAT6;PIK3CD,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
45,prerank,Epithelial cell signaling in Helicobacter pylori infection,0.37392513158793367,1.077634571821222,0.3623481781376518,1.0,0.999,5/21,18.73%,NFKB1;JAM3;PAK1;RELA;ADAM10,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
46,prerank,Vascular smooth muscle contraction,-0.38107732696836855,-1.070432585996211,0.34423076923076923,0.874597241013767,0.999,5/18,15.70%,PRKCQ;PRKCE;PRKCH;PLA2G6;PLCB3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
47,prerank,TNF signaling pathway,-0.2974889004376542,-1.058811789506793,0.35812133072407043,0.8800487262819708,0.999,16/54,22.03%,IRF1;ICAM1;TAB1;AKT3;CSF1;AKT1;CASP8;LTA;CASP7;CFLAR;PIK3CB;PIK3CD;ATF6B;MAP3K7;CASP10;CREB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
48,prerank,AMPK signaling pathway,-0.36390443374769216,-1.0561025865806974,0.3776908023483366,0.8570048679787426,0.999,10/21,24.14%,AKT3;AKT1;CAB39;PIK3CB;PCK2;PIK3CD;ELAVL1;MAP3K7;CREB1;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
49,prerank,Shigellosis,0.3509382647813699,1.04472104979237,0.39096267190569745,1.0,0.999,7/23,26.08%,NFKB1;NOD2;CRK;RELA;ATG5;MAPK3;ITGB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
50,prerank,Apoptosis,0.2792311217602025,1.0420128275321983,0.35537190082644626,1.0,0.999,5/62,3.04%,TNF;NFKB1;BCL2A1;GADD45A;FOS,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
51,prerank,Leishmaniasis,-0.33209188421590696,-1.0395310634960193,0.3850574712643678,0.8805385222526895,1.0,3/30,6.67%,STAT1;PTPN6;TAB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
52,prerank,Fluid shear stress and atherosclerosis,0.30990885173567373,1.0368923382396948,0.3694390715667311,1.0,0.999,5/37,8.95%,TNF;NFKB1;FOS;DUSP1;NFE2L2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
53,prerank,VEGF signaling pathway,-0.35316427484197266,-1.0345852003971159,0.39271255060728744,0.8654215427819545,1.0,7/22,24.14%,HSPB1;AKT3;AKT1;PIK3CB;PIK3CD;NFATC2;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
54,prerank,Phospholipase D signaling pathway,-0.3268010632666208,-1.026599654481505,0.41513292433537835,0.8614576579438402,1.0,8/28,19.16%,GAB2;AKT3;AKT1;PLCB3;RALA;PIK3CB;PTK2B;PIK3CD,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
55,prerank,Adrenergic signaling in cardiomyocytes,-0.34486546130477536,-1.0249706595875576,0.410958904109589,0.8391836546106315,1.0,8/21,23.21%,TPM1;AKT3;GNAI2;AKT1;PLCB3;ATF6B;CREB1;CALM3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
56,prerank,Pertussis,-0.3324876830967603,-1.024562778068171,0.39344262295081966,0.8147429126464737,1.0,8/32,13.00%,IRF1;LY96;IRF3;IRF8;NOD1;GNAI2;IL23A;CASP7,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
57,prerank,Necroptosis,-0.3019367853296395,-1.017649955724964,0.4344569288389513,0.8094194116908615,1.0,1/43,0.17%,STAT1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
58,prerank,HIF-1 signaling pathway,0.3248353758986368,1.003173472188807,0.4507042253521127,1.0,1.0,8/27,18.90%,NFKB1;IGF1R;TFRC;STAT3;IFNGR1;RELA;CDKN1A;CREBBP,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
59,prerank,Cellular senescence,0.2746350941920036,0.999261127379028,0.4803312629399586,1.0,1.0,12/52,20.59%,NFKB1;GADD45A;CHEK2;TGFB1;NFATC1;TGFB3;RELA;SLC25A4;CCND3;CDKN1A;CDK4;MAPKAPK2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
60,prerank,AGE-RAGE signaling pathway in diabetic complications,-0.29648715731201786,-0.9990965409353367,0.44866920152091255,0.8377645954675791,1.0,3/42,4.64%,STAT1;ICAM1;PRKCE,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
61,prerank,Natural killer cell mediated cytotoxicity,0.28418389712118686,0.996606468267845,0.46638655462184875,1.0,1.0,8/45,12.07%,TNF;ITGB2;VAV1;NFATC1;TNFRSF10B;PAK1;LCK;IFNGR1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
62,prerank,Small cell lung cancer,0.2910162926538289,0.9946751582342687,0.4553014553014553,1.0,1.0,4/40,4.14%,NFKB1;ITGA3;GADD45A;CKS2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
63,prerank,Relaxin signaling pathway,0.2945280756326969,0.9937745811409062,0.48031496062992124,1.0,1.0,4/37,4.47%,NFKB1;GNA15;FOS;TGFB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
64,prerank,Viral carcinogenesis,0.2686418977350747,0.9937493416759455,0.4891304347826087,1.0,1.0,16/61,20.59%,NFKB1;REL;STAT5A;IRF7;STAT3;CCR8;NFKB2;RELA;POLB;PXN;STAT5B;CCND3;CDKN1A;CREBBP;CDK4;MAPKAPK2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
65,prerank,Insulin signaling pathway,-0.29638685100165996,-0.9914897495874574,0.48520710059171596,0.8353461596281676,1.0,11/38,24.14%,AKT3;AKT1;PIK3CB;CBLB;PCK2;PIK3CD;PHKB;CALM3;HK1;SOCS2;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
66,prerank,mTOR signaling pathway,0.3130763985091724,0.9910475022431474,0.45656565656565656,1.0,1.0,3/28,5.15%,TNF;DDIT4;IGF1R,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
67,prerank,Insulin resistance,0.3129913946193997,0.9900301682931849,0.4831223628691983,1.0,1.0,5/27,8.69%,TNF;NFKB1;NR1H2;STAT3;PRKCD,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
68,prerank,Tuberculosis,-0.2700783113547721,-0.986167478198738,0.46808510638297873,0.8283046970924449,1.0,4/63,4.39%,STAT1;TLR1;CTSS;IRAK2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
69,prerank,Osteoclast differentiation,0.26695576913578295,0.9758720894732842,0.4718162839248434,1.0,1.0,7/55,5.32%,FOSL2;TNF;FOSB;NFKB1;FOS;TGFB1;NFATC1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
70,prerank,B cell receptor signaling pathway,0.2885116482880861,0.9738606314553913,0.5197368421052632,1.0,1.0,4/38,5.32%,NFKB1;VAV1;FOS;NFATC1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
71,prerank,Phagosome,0.3587842115880098,0.9673151364964997,0.5,1.0,1.0,3/16,6.33%,ITGB2;TUBB4B;TFRC,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
72,prerank,Chemokine signaling pathway,0.2625335190401152,0.9661023030253472,0.5298969072164949,1.0,1.0,9/58,9.70%,CXCL16;NFKB1;VAV1;PAK1;PIK3CG;STAT3;PRKCD;CRK;CCR8,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
73,prerank,Pancreatic cancer,-0.28718057760228216,-0.9631765246765501,0.4912959381044487,0.8697336670173333,1.0,7/42,16.46%,STAT1;AKT3;CDK6;AKT1;SMAD2;RALA;PIK3CB,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
74,prerank,Pathways in cancer,0.22599610697918676,0.9600304166731838,0.5472527472527473,1.0,1.0,21/139,12.07%,TXNRD1;NFKB1;ITGA3;GADD45A;FOS;IL2RA;IL7;CKS2;TGFB1;GNA11;STAT5A;IGF1R;TGFB3;STAT3;RALGDS;NFE2L2;CRK;NFKB2;STAT4;FGFR1;IFNGR1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
75,prerank,PI3K-Akt signaling pathway,0.2503634387849189,0.9569814640601555,0.5236139630390144,1.0,1.0,29/71,33.76%,NFKB1;ITGA3;IL2RA;DDIT4;IL7;IGF1R;PIK3CG;FGFR1;RELA;CCND3;CDKN1A;IL4R;CDK4;BCL2;MAPK3;ITGB1;NR4A1;ITGA4;RHEB;HRAS;AKT2;PPP2R3C;IKBKG;PPP2R5A;IL2RB;JAK3;IFNAR1;CDK2;MAP2K1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
76,prerank,Breast cancer,0.2825103459236265,0.9537840818103764,0.5372233400402414,1.0,1.0,6/38,11.81%,GADD45A;FOS;IGF1R;CSNK1A1;NFKB2;FGFR1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
77,prerank,Fc gamma R-mediated phagocytosis,-0.3192228719727615,-0.9497074527986982,0.525,0.883698547975395,1.0,8/23,19.16%,PRKCE;LAT;GAB2;AKT3;AKT1;PLA2G6;PIK3CB;PIK3CD,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
78,prerank,Non-alcoholic fatty liver disease (NAFLD),0.29052690313689067,0.9482090191626722,0.5491803278688525,0.9987861589433491,1.0,3/31,4.47%,TNF;NFKB1;TGFB1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
79,prerank,Viral myocarditis,0.32853212300237633,0.9415127421487894,0.5502183406113537,0.9952612474257923,1.0,4/19,9.03%,ITGB2;CD55;CD40;CD40LG,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
80,prerank,Ras signaling pathway,-0.27009341750007737,-0.9408335433343398,0.558282208588957,0.8859494650802727,1.0,17/50,24.14%,TBK1;LAT;GAB2;AKT3;CSF1;AKT1;TIAM1;PLA2G6;RALA;PIK3CB;PAK4;PIK3CD;VEGFB;RASA1;CALM3;ETS1;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
81,prerank,Acute myeloid leukemia,0.2912544734070678,0.9397500980114216,0.5498981670061099,0.9773496989982646,1.0,6/31,16.46%,NFKB1;BCL2A1;STAT5A;STAT3;RELA;STAT5B,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
82,prerank,Th17 cell differentiation,-0.2566182411831417,-0.9351651615959519,0.5822550831792976,0.8793337309183842,1.0,9/62,14.68%,STAT1;PRKCQ;IRF4;LAT;RUNX1;IL6R;IL23A;CD3D;SMAD2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
83,prerank,Oxytocin signaling pathway,0.3018485167125157,0.9314666839877072,0.5555555555555556,0.979447522822361,1.0,3/23,7.93%,FOS;NFATC1;PIK3CG,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
84,prerank,Autophagy,-0.27513199645393843,-0.9284399771295174,0.5804597701149425,0.8765300856230236,1.0,12/43,24.14%,PRKCQ;ATG10;AKT3;AKT1;CFLAR;ATG12;PIK3CB;LAMP1;PIK3CD;MAP3K7;ATG7;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
85,prerank,Primary immunodeficiency,-0.3280052389165795,-0.9187466246749991,0.5482546201232033,0.8814262623025374,1.0,6/21,14.60%,CD8A;ADA;TAP1;UNG;TAP2;CD3D,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
86,prerank,Focal adhesion,0.2701671746982465,0.9180197132943443,0.6,0.9953928876774939,1.0,20/42,35.70%,VAV1;ITGA3;IGF1R;PAK1;CRK;PXN;CCND3;BCL2;MAPK3;ITGB1;ITGA4;HRAS;AKT2;BRAF;JUN;BIRC2;MAP2K1;FYN;RAF1;BAD,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
87,prerank,"Parathyroid hormone synthesis, secretion and action",0.31369537184306256,0.9119013847621951,0.5738396624472574,0.9918902276963102,1.0,7/20,25.40%,FOS;GNA11;FGFR1;CDKN1A;GATA3;BCL2;MAPK3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
88,prerank,Lysosome,0.3207899347465552,0.9103133802611282,0.5655913978494623,0.9752509752522672,1.0,5/20,12.24%,GAA;LGMN;IGF2R;CD164;CLTB,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
89,prerank,Cell adhesion molecules (CAMs),-0.2831260634546463,-0.9097818893759402,0.603448275862069,0.8837302488007577,1.0,7/34,14.35%,ICAM1;CD274;CD8A;CDH1;CD99;SELP;MPZL1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
90,prerank,NF-kappa B signaling pathway,0.25060709837373163,0.9002234247064518,0.6419491525423728,0.9836478074899107,1.0,8/48,10.89%,TNF;NFKB1;BCL2A1;CD40;TNFRSF13C;CD40LG;LCK;NFKB2,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
91,prerank,Chronic myeloid leukemia,0.2541634521545946,0.8945006723549346,0.6831896551724138,0.9793489780656791,1.0,9/46,17.55%,NFKB1;GADD45A;TGFB1;STAT5A;TGFB3;CRK;RELA;STAT5B;CDKN1A,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
92,prerank,Fc epsilon RI signaling pathway,0.28363369613991607,0.8893476046681251,0.6258064516129033,0.9728472309184567,1.0,2/27,1.94%,TNF;VAV1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
93,prerank,Axon guidance,-0.2925288923817407,-0.8869378426037497,0.601980198019802,0.9189135154989563,1.0,12/26,36.12%,GNAI2;NCK1;PIK3CB;PAK4;PIK3CD;NFATC2;RASA1;PIK3CA;ARHGEF12;ABL1;SEMA7A;MAPK1,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
94,prerank,T cell receptor signaling pathway,0.23817804125114403,0.8840224281237035,0.702819956616052,0.9668034528355148,1.0,8/62,10.04%,TNF;NFKB1;VAV1;FOS;NFATC1;PAK1;CD40LG;LCK,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
95,prerank,FoxO signaling pathway,0.2450520231551378,0.8797992557219929,0.6702355460385439,0.9580864036226167,1.0,5/50,8.27%,GADD45A;TGFB1;IGF1R;TGFB3;STAT3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
96,prerank,Dopaminergic synapse,-0.30431009661728936,-0.877263795441389,0.6183673469387755,0.922076256307844,1.0,7/21,23.21%,AKT3;GNAI2;AKT1;PLCB3;ATF6B;CREB1;CALM3,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
97,prerank,Human immunodeficiency virus 1 infection,-0.22801270344812236,-0.8666597679870992,0.7335984095427436,0.9269562801911579,1.0,24/79,24.14%,TBK1;IRF3;TAB1;TAP1;AKT3;GNAI2;AKT1;CASP8;TAP2;CD3D;TAPBP;WEE1;PIK3CB;PTK2B;PAK4;PIK3CD;BST2;APOBEC3G;MAP3K7;CD3G;NFATC2;BID;CALM3;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
98,prerank,Central carbon metabolism in cancer,-0.29211381226219024,-0.8630046109335966,0.6483300589390962,0.9160878095955439,1.0,6/22,24.14%,AKT3;AKT1;PIK3CB;PIK3CD;HK1;PIK3CA,Treg,Baricitinib phosphate,Baricitinib phosphate vs. DMSO control,KEGG
