,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,comparison,gene_set
33,prerank,Androgen Response,0.24486081176671992,0.7430189838263438,0.82,0.9622143198785533,0.989,6/17,16.90%,MAP7;CCND3;ZMIZ1;APPBP2;B2M;INSIG1,CD8 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
34,prerank,Spermatogenesis,0.24481707251761556,0.7304466692316576,0.7844827586206896,0.879842784952274,0.99,3/15,9.68%,MAP7;PARP2;MAST2,CD8 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
35,prerank,UV Response Up,-0.2131162953706241,-0.6334913587318046,0.944640753828033,1.0,1.0,14/36,38.94%,POLG2;IRF1;TFRC;ACAA1;LYN;IL6ST;FKBP4;STK25;BID;ALAS1;YKT6;CDK2;NFKBIA;CLTB,CD8 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
36,prerank,Apoptosis,-0.15336149452328524,-0.49367770202442285,0.9988925802879292,1.0,1.0,24/66,43.11%,IER3;HSPB1;TNF;EGR3;PSEN1;FASLG;IRF1;PAK1;WEE1;BID;IGF2R;PMAIP1;IFITM3;BAX;TNFRSF12A;CREBBP;ISG20;SATB1;CDK2;CASP8;TXNIP;LGALS3;HMGB2;CASP7,CD8 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
37,prerank,DNA Repair,-0.13898588873972892,-0.3967690500470106,1.0,0.9992957099549867,1.0,5/31,24.80%,POLA1;HPRT1;RFC5;RAE1;POLD4,CD8 Central Memory,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
0,prerank,Coagulation,-0.5440819685086155,-1.5007168127477275,0.03611738148984198,0.591087735521905,0.367,8/18,10.28%,THBS1;SH2B2;MMP9;PECAM1;CD9;CLU;LAMP2;LGMN,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
1,prerank,E2F Targets,-0.3566977262595141,-1.3417037230925315,0.07159353348729793,0.921829846260548,0.775,22/71,18.32%,UNG;TIMELESS;CHEK1;CENPE;CDK1;EED;CKS1B;JPT1;RPA3;AURKA;MCM4;ZW10;STMN1;SUV39H1;CDC25B;DCK;DNMT1;SMC3;RPA2;TP53;POLD3;NCAPD2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
2,prerank,Fatty Acid Metabolism,-0.44977626104996105,-1.3040184851150296,0.1292372881355932,0.7662697953993759,0.842,8/22,16.46%,BPHL;CRYZ;CBR3;BLVRA;UGDH;HSD17B10;HSD17B11;NSDHL,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
3,prerank,PI3K/AKT/mTOR  Signaling,-0.38290852198959013,-1.2951750206631276,0.12304250559284116,0.604438793203098,0.853,7/41,9.61%,CLTC;PIK3R3;RALB;NOD1;CDK1;PAK4;TRAF2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
4,prerank,Interferon Alpha Response,0.39894381221082104,1.2472772697613577,0.1387900355871886,1.0,0.929,10/35,18.91%,PSME2;CSF1;IFITM3;LAMP3;PLSCR1;IFIT2;OAS1;TXNIP;PSMB8;RIPK2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
5,prerank,Inflammatory Response,0.35621022848247824,1.2433220170114516,0.14616755793226383,1.0,0.937,19/57,22.71%,LYN;NOD2;CSF1;RGS1;IL18RAP;GNA15;ACVR2A;TNFSF9;CD40;OSM;LAMP3;ACVR1B;TLR2;RIPK2;CD69;IL2RB;TNFRSF1B;RAF1;NAMPT,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
6,prerank,Cholesterol Homeostasis,-0.4065244148355473,-1.2002495762908743,0.23333333333333334,0.8061611374407583,0.959,13/24,29.11%,TNFRSF12A;CD9;CLU;LGMN;ATF5;NSDHL;CXCL16;PLAUR;GNAI1;TMEM97;HMGCR;FDFT1;LGALS3,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
7,prerank,Epithelial Mesenchymal Transition,-0.36061154161674136,-1.15784483874439,0.2570093457943925,0.816437406080222,0.978,5/30,9.98%,THBS1;TNFRSF12A;COL1A1;GADD45B;ITGA5,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
8,prerank,KRAS Signaling Up,-0.3452401505308278,-1.152228339037537,0.23820224719101124,0.7180094786729858,0.979,7/42,4.62%,CLEC4A;MAP7;IRF8;LY96;FCER1G;MMP9;PECAM1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
9,prerank,p53 Pathway,0.33571247317100783,1.1471434014971014,0.21611721611721613,1.0,0.988,18/54,20.92%,PDGFA;DDIT4;RAD51C;FOS;ATF3;ABHD4;KLF4;TNFSF9;MAPKAPK3;CGRRF1;RAD9A;ACVR1B;ABCC5;TXNIP;CYFIP2;FOXO3;HRAS;CCND2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
10,prerank,TNF-alpha Signaling via NF-kB,0.31478865389504174,1.1412022010828577,0.23599320882852293,1.0,0.99,16/75,15.64%,CSF1;VEGFA;CCL4;FOS;ATF3;NR4A1;KLF4;ID2;DUSP4;TNFSF9;FOSB;F2RL1;CEBPB;DUSP2;NFIL3;TLR2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
11,prerank,Hypoxia,0.34289548992968255,1.127533346865485,0.2727272727272727,0.9328727413276645,0.992,9/46,14.74%,GAA;DDIT4;TGFB3;VEGFA;FOS;ATF3;BNIP3L;CDKN1B;NFIL3,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
12,prerank,G2-M Checkpoint,-0.3143407015229078,-1.1251754162043754,0.24572649572649571,0.7107921049589643,0.983,13/56,13.03%,CHEK1;CENPE;CENPF;CDK1;NUSAP1;CKS1B;CDC7;JPT1;AURKA;STMN1;SUV39H1;CDC25B;ATF5,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
13,prerank,Spermatogenesis,-0.438540376332775,-1.1149709765639833,0.3210633946830266,0.6609447848032983,0.986,5/15,9.53%,MAP7;CDK1;PHKG2;IDE;AURKA,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
14,prerank,UV Response Up,0.3437488020801629,1.1037499043454788,0.30245746691871456,0.8595274905787998,0.996,9/36,17.13%,LYN;PARP2;FOS;ATF3;NR4A1;FOSB;POLG2;EIF5;CASP3,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
15,prerank,Allograft Rejection,0.2893125037343541,1.08855563763091,0.2774869109947644,0.7842579683337244,0.996,15/89,10.87%,LYN;CCR5;CD40LG;CSF1;IL11;CCL4;NCR1;AARS1;IL18RAP;CD4;FASLG;ACVR2A;ITGB2;CD40;IL2RA,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
16,prerank,Myogenesis,0.38380655164848637,1.0281468420501707,0.42196531791907516,0.8690755145424679,0.999,2/18,2.98%,PSEN2;GAA,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
17,prerank,Androgen Response,-0.3742928218281542,-1.025813717294016,0.4363256784968685,0.8571379031325859,0.999,7/17,26.36%,MAP7;CCND3;RRP12;APPBP2;AKT1;PTK2B;HMGCR,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
18,prerank,IL-2/STAT5 Signaling,0.2981764868996513,1.022878050605744,0.4355716878402904,0.7891207953532816,0.999,16/62,21.00%,CCR4;CD79B;CSF1;CDC6;TNFRSF18;CTLA4;IFITM3;IL2RA;PRKCH;PLSCR1;NFIL3;CASP3;IL2RB;ICOS;CCND2;TNFRSF1B,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
19,prerank,Complement,0.29059241155732773,1.0066586885477031,0.43386243386243384,0.752507488646246,0.999,15/63,17.13%,LYN;HSPA1A;CD40LG;LIPA;LRP1;F5;GATA3;DUSP6;CEBPB;CASP10;DPP4;PLSCR1;S100A13;ITGAM;CASP3,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
20,prerank,Xenobiotic Metabolism,-0.3321153369951916,-1.002591432852239,0.452431289640592,0.8540263343176301,0.999,12/26,27.25%,IRF8;BPHL;ARPP19;UGDH;ABHD6;HPRT1;ADH5;NPC1;PPARD;ALAS1;TMEM97;FAS,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
21,prerank,Estrogen Response Early,-0.31342262521675407,-0.9763929606826466,0.5032119914346895,0.8621546642006704,0.999,5/30,14.00%,WFS1;GAB2;MICB;FKBP4;RRP12,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
22,prerank,Glycolysis,-0.281840640939652,-0.9329810918044062,0.5635103926096998,0.9226234405982412,1.0,12/39,16.83%,IER3;GFPT1;CDK1;AURKA;ME2;ARPP19;STMN1;FKBP4;GNPDA1;GALE;NSDHL;GLRX,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
23,prerank,Estrogen Response Late,-0.28998009349922343,-0.9319648439826661,0.5711159737417943,0.8602762686394637,1.0,8/35,15.64%,WFS1;PTPN6;MICB;CD9;UGDH;FKBP4;GALE;HPRT1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
24,prerank,Apoptosis,0.257697393248732,0.9115622677864059,0.6106194690265486,0.9402050263969289,1.0,13/66,13.78%,PTK2;PSEN2;TOP2A;CD38;GNA15;ATF3;FASLG;DFFA;PAK1;IFITM3;BNIP3L;CDKN1B;FEZ1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
25,prerank,mTORC1 Signaling,-0.2599631808078498,-0.9111618344648255,0.6219239373601789,0.8562478326205063,1.0,20/55,26.81%,UNG;PIK3R3;PGM1;CD9;HSPA4;AURKA;LGMN;CFP;MCM4;TXNRD1;HPRT1;GLRX;UFM1;ACLY;GSK3B;XBP1;ERO1A;TMEM97;HMGCR;CCNF,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
26,prerank,UV Response Dn,-0.3000006510382244,-0.9096549406726748,0.589010989010989,0.8064493989134204,1.0,6/29,15.56%,PIK3R3;COL1A1;ID1;ATP2C1;SMAD7;PIK3CD,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
27,prerank,Pperoxisome,0.31704613410411064,0.8694350726309562,0.6666666666666666,0.9641108641736721,1.0,6/20,20.63%,TOP2A;PEX11A;SMARCC1;MVP;ABCC5;HRAS,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
28,prerank,DNA Repair,-0.27407018738892397,-0.8692986837893171,0.7031578947368421,0.8512548702292152,1.0,11/31,19.96%,POLR1C;MPC2;NUDT9;RPA3;RALA;VPS28;RPA2;HPRT1;TP53;POLD3;GTF2A2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
29,prerank,Mitotic Spindle,-0.27184538261179525,-0.8633887638690431,0.7047413793103449,0.8173814202597003,1.0,9/32,18.47%,CENPE;CENPF;CDK1;NUSAP1;AURKA;NCK2;SMC3;ARHGEF2;ECT2,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
30,prerank,heme Metabolism,-0.29103471819906723,-0.8566724088074105,0.6723768736616702,0.7867541933089572,1.0,10/23,31.35%,HEBP1;BLVRA;LAMP2;CCND3;SLC11A2;PPOX;CAST;KLF3;TFRC;XPO7,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
31,prerank,Unfolded Protein Response,0.2809579008258338,0.8497387763926906,0.6886446886446886,0.9330370084066094,1.0,8/29,12.66%,DDIT4;VEGFA;ATF3;PDIA5;NOLC1;ATF6;CEBPB;IFIT1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
32,prerank,Apical Junction,-0.23613189158464665,-0.788201293544736,0.8434782608695652,0.8642989249797712,1.0,11/41,19.88%,PIK3R3;MMP9;PECAM1;SRC;ICAM1;MAP4K2;PIK3CB;MPZL1;MAPK11;LAMA3;CTNND1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
33,prerank,IL-6/JAK/STAT3 Signaling,0.25172995330937487,0.7878988926472195,0.7969924812030075,0.9843704705768673,1.0,9/36,18.54%,CD38;CSF1;IL2RA;MYD88;ACVR1B;TLR2;PTPN1;ITGA4;IL12RB1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
34,prerank,Myc Targets V1,0.2678287948396974,0.7721461133591625,0.7985212569316081,0.9440976583888944,1.0,5/25,16.23%,HDAC2;TYMS;NOLC1;C1QBP;SMARCC1,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
35,prerank,Interferon Gamma Response,0.20733549312922925,0.7553144406749234,0.907103825136612,0.9086536138757368,1.0,22/79,23.38%,PSME2;CD38;XCL1;ARID5B;IFITM3;CD40;MYD88;IFIT1;PLSCR1;PSMB10;MVP;PTPN1;CASP3;IFIT2;TXNIP;PSMB8;RIPK2;CD69;IL2RB;NAMPT;STAT1;UBE2L6,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
36,prerank,Adipogenesis,-0.20668312155210022,-0.6213955031267151,0.9625,0.9697144838746966,1.0,6/24,20.92%,PGM1;CHUK;SLC5A6;TANK;ACLY;SDHB,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
37,prerank,Oxidative Phosphorylation,0.18010865151208721,0.5251719356182171,0.9864864864864865,0.9930911199149677,1.0,14/24,36.11%,ETFB;ATP1B1;CYCS;SUPV3L1;GPI;PDHX;NNT;BAX;DECR1;ACAA1;DLD;TOMM70;ECH1;CASP7,CD8 Central Memory,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
0,prerank,TNF-alpha Signaling via NF-kB,-0.5762464839959388,-2.1504644825495154,0.0,0.0,0.0,36/75,20.18%,TNFSF9;EGR2;EGR3;ICAM1;FOS;IFIT2;EGR1;GADD45A;CSF1;RIPK2;IER5;TGIF1;NR4A1;FOSL1;TNF;CD69;BCL2A1;SLC2A6;REL;FOSL2;DUSP4;DUSP1;TLR2;CDKN1A;IRF1;KLF9;NFE2L2;TANK;NFKBIE;ATF3;FOSB;MYC;ZFP36;JUN;ID2;TIPARP,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
1,prerank,Androgen Response,-0.5808156771981601,-1.587511748778105,0.04603580562659847,0.29099501521331,0.244,8/17,21.59%,MAP7;INSIG1;ZMIZ1;APPBP2;CDK6;CCND3;RAB4A;HMGCR,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
2,prerank,IL-2/STAT5 Signaling,-0.3834780429956123,-1.3853949835490182,0.05236907730673317,0.7599318098444143,0.654,18/62,18.76%,CD79B;CDC6;IFITM3;IL18R1;CSF1;BCL2;CCR4;TNFRSF18;IKZF2;MAPKAPK2;EOMES;TIAM1;TNFSF10;CST7;IL2RA;ITGA6;CCND3;MYC,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
3,prerank,Estrogen Response Late,-0.41533020953037886,-1.3342047712815808,0.11483253588516747,0.7580921861850197,0.754,7/35,6.92%,CDC6;EGR3;WFS1;FOS;MEST;BCL2;SLC1A4,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
4,prerank,Estrogen Response Early,-0.4235850203940351,-1.2811239363823115,0.14432989690721648,0.8111736906842753,0.83,6/30,6.92%,PEX11A;EGR3;WFS1;FOS;BCL2;SLC1A4,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
5,prerank,Spermatogenesis,-0.4903678638080855,-1.2717910376445667,0.17511520737327188,0.7181221812218123,0.846,4/15,6.33%,CDK1;MAP7;AURKA;IL12RB2,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
6,prerank,Myogenesis,-0.4585954687564694,-1.2325451383319825,0.18246445497630331,0.7431123935299504,0.889,5/18,15.64%,PSEN2;RB1;GAA;CDKN1A;NOTCH1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
7,prerank,UV Response Dn,-0.4044747275563937,-1.2240113531430705,0.20432692307692307,0.6795737036317732,0.896,11/29,18.76%,PIK3R3;KIT;ID1;INSIG1;ZMIZ1;DUSP1;TENT4A;ACVR2A;SMAD7;CDKN1B;MYC,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
8,prerank,Apical Junction,-0.3678900764128322,-1.2100075525289167,0.17560975609756097,0.6493314055947577,0.914,8/41,12.58%,GNAI1;PIK3R3;MAP3K20;ICAM1;INSIG1;MPZL1;PECAM1;GNAI2,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
9,prerank,G2-M Checkpoint,-0.33947119907143736,-1.1965532281765914,0.163727959697733,0.6255389395999224,0.927,9/56,6.63%,CDK1;CDC6;CHEK1;MCM2;AURKA;MAP3K20;MCM5;NUSAP1;CDK4,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
10,prerank,Fatty Acid Metabolism,0.4174442894207087,1.1904444770136218,0.23232323232323232,1.0,0.989,11/22,23.45%,ACAT2;ECH1;HADH;BLVRA;UBE2L6;PSME1;CBR1;NSDHL;HSD17B11;PCBD1;LGALS1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
11,prerank,Apoptosis,-0.3305956063706846,-1.1899455431488462,0.16230366492146597,0.5863686388060052,0.932,16/66,16.98%,PSEN2;EGR3;IFITM3;GADD45A;FAS;TNF;CD69;CD38;CDK2;CDKN1A;HMGB2;IRF1;ATF3;TNFSF10;TNFRSF12A;SMAD7,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
12,prerank,DNA Repair,0.39348025960157756,1.1628774987105615,0.24328859060402686,0.8467166230656676,0.992,8/31,12.58%,RAD51;DDB2;VPS28;RFC5;PCNA;RPA3;POLR2I;POLA1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
13,prerank,UV Response Up,-0.3437386633786586,-1.119333172035848,0.2807017543859649,0.7197945663667162,0.974,13/36,19.29%,LYN;ICAM1;FOS;ACAA1;PRKACA;NR4A1;FEN1;CDK2;IRF1;ATF3;FOSB;CCND3;PRKCD,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
14,prerank,Myc Targets V1,-0.38084962600914773,-1.1129079378202922,0.2942528735632184,0.6865012374820104,0.977,10/25,19.43%,MCM2;MCM5;CDK4;VDAC1;CDK2;TYMS;PSMD7;HSPD1;MYC;NOLC1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
15,prerank,Unfolded Protein Response,-0.3557100928429736,-1.0910915019655143,0.31414868105515587,0.6938009229716358,0.981,6/29,6.92%,EIF4EBP1;WFS1;MTHFD2;FKBP14;BAG3;SLC1A4,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
16,prerank,E2F Targets,-0.28523545899932906,-1.0554323418411293,0.3435897435897436,0.7547139681923134,0.992,7/71,4.32%,CDK1;CDCA8;CHEK1;MCM2;AURKA;MTHFD2;MCM5,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
17,prerank,IL-6/JAK/STAT3 Signaling,-0.3280298252260955,-1.0438140575737684,0.37922705314009664,0.7420372887939406,0.994,10/36,16.83%,IL18R1;CSF1;FAS;TNF;CD38;TLR2;IRF1;PTPN1;TNFRSF12A;IL2RA,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
18,prerank,Mitotic Spindle,0.346420642450509,1.0426128336165172,0.4039408866995074,0.9284500214309996,1.0,4/32,4.02%,KIF11;TOP2A;CENPF;ARHGEF12,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
19,prerank,Glycolysis,-0.32256480030918594,-1.0311890321576576,0.39416058394160586,0.7316783384552112,0.994,6/39,14.74%,CDK1;AURKA;EXT1;ME2;GNPDA1;PGAM1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
20,prerank,Hypoxia,-0.30468197664984376,-1.0180873175193792,0.43640897755610975,0.7245887371154414,0.995,15/46,22.19%,FOS;BCL2;EXT1;FOSL2;GAA;DUSP1;CDKN1A;ATF3;CDKN1B;ZFP36;JUN;MAP3K1;TIPARP;ERO1A;IER3,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
21,prerank,Pperoxisome,-0.37036770270606767,-1.0135523583858967,0.4482758620689655,0.6988105338117093,0.995,3/20,7.00%,PEX11A;ACAA1;ISOC1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
22,prerank,Interferon Alpha Response,-0.3209380267305103,-1.0131968882880735,0.41353383458646614,0.6641710364472065,0.995,6/35,7.15%,PSME2;IFITM3;IFIT2;CSF1;RIPK2;OAS1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
23,prerank,PI3K/AKT/mTOR  Signaling,-0.3000996171173402,-0.9851729218891384,0.4942263279445728,0.6979102121848286,0.997,8/41,14.07%,CDK1;PIK3R3;DUSP3;CDK4;RAF1;CDK2;TIAM1;CDKN1A,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
24,prerank,p53 Pathway,-0.2803510415551149,-0.982335297025611,0.4975728155339806,0.6733934803462867,0.997,13/54,15.93%,TNFSF9;FOS;COQ8A;PDGFA;GADD45A;IER5;FAS;RB1;ABHD4;ADA;CDKN1A;NOTCH1;ATF3,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
25,prerank,Xenobiotic Metabolism,0.3358642662023856,0.9570015277872479,0.5247863247863248,0.9300536513989272,1.0,9/26,19.73%,ABCC2;ECH1;CNDP2;TMEM97;DHRS7;ABHD6;CYFIP2;CAT;CBR1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
26,prerank,Inflammatory Response,-0.26716910427675267,-0.9487182336645589,0.5623471882640587,0.7234301862469426,0.999,14/57,16.38%,TNFSF9;LYN;IL18R1;ICAM1;CSF1;RIPK2;CD69;RAF1;IL18RAP;TLR2;CDKN1A;IRF1;ACVR2A;TNFSF10,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
27,prerank,mTORC1 Signaling,-0.26780207320227467,-0.927250274051292,0.5947242206235012,0.7432079583953735,0.999,6/55,6.92%,PIK3R3;MCM2;AURKA;MTHFD2;INSIG1;SLC1A4,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
28,prerank,Coagulation,-0.34202043988117925,-0.9247080292881837,0.5362318840579711,0.7184566582507931,0.999,5/18,17.65%,DUSP6;DUSP14;PECAM1;DPP4;LRP1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
29,prerank,Allograft Rejection,-0.22340588568516082,-0.8480939761803938,0.8071065989847716,0.8530707979144568,1.0,10/89,8.19%,NCR1;LYN;ICAM1;CSF1;IFNG;RIPK2;IL11;FAS;CCR5;TNF,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
30,prerank,Epithelial Mesenchymal Transition,0.27987579450208355,0.8254719725264406,0.770764119601329,1.0,1.0,3/30,3.57%,ITGA2;IL15;SGCB,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
31,prerank,Adipogenesis,0.2911071953816882,0.8248714998854672,0.7135593220338983,0.876254452474911,1.0,7/24,24.94%,ECH1;HADH;DNAJC15;DHRS7;CAT;REEP5;CHUK,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
32,prerank,KRAS Signaling Up,-0.24882767256804822,-0.8188900623197534,0.7549019607843137,0.8762554877010758,1.0,2/42,1.27%,DUSP6;MAP7,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
33,prerank,Cholesterol Homeostasis,-0.2745335590054563,-0.7726748882263105,0.8105515587529976,0.9238016628286584,1.0,1/24,0.37%,GNAI1,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
34,prerank,Interferon Gamma Response,-0.20453909811353915,-0.7607956536676671,0.9209183673469388,0.9076553197473899,1.0,16/79,16.38%,PSME2;IFITM3;ICAM1;MTHFD2;IFIT2;RIPK2;ISOC1;FAS;CD69;CD38;ST3GAL5;CDKN1A;IRF1;NLRC5;PTPN1;TNFSF10,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
35,prerank,Complement,-0.18963177823765962,-0.6794072284387382,0.967828418230563,0.961487667508254,1.0,8/63,12.58%,DUSP6;LYN;ITGAM;CALM3;GATA3;PIK3CG;RAF1;GNAI2,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
36,prerank,heme Metabolism,-0.22467797738902084,-0.6342024515448274,0.9529702970297029,0.9587622192011394,1.0,2/23,5.66%,SNCA;PPOX,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
37,prerank,Oxidative Phosphorylation,0.19574550178238126,0.5542019799408906,0.9787985865724381,0.9859442202811156,1.0,10/24,33.28%,ECH1;ATP6V1D;CASP7;TOMM70;PDHX;SLC25A3;OXA1L;SUPV3L1;NNT;HSD17B10,CD8 Central Memory,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
0,prerank,TNF-alpha Signaling via NF-kB,0.45622026619575234,1.8700403437804847,0.0,0.029597149904083315,0.012,25/75,17.20%,TNFSF9;EGR3;CCL4;ICAM1;KLF4;TNFRSF9;GADD45B;GADD45A;PLAUR;IFIT2;ATF3;DUSP4;JUN;BHLHE40;FOS;KLF9;RIPK2;IER5;EGR1;ID2;TLR2;TIPARP;MYC;DUSP1;CD69,CD8 Central Memory,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
1,prerank,Unfolded Protein Response,0.5412256043292164,1.7747225065358454,0.0,0.04562893943546178,0.036,7/29,11.62%,PDIA5;FKBP14;BAG3;PDIA6;ATF3;DDIT4;WFS1,CD8 Central Memory,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
2,prerank,Epithelial Mesenchymal Transition,0.5077277288856529,1.7299131121602858,0.00684931506849315,0.04850644012058098,0.058,11/30,16.01%,TNFRSF12A;THBS1;LAMA3;GADD45B;GADD45A;PLAUR;CD59;JUN;ID2;IL32;ITGB1,CD8 Central Memory,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
3,prerank,Apoptosis,0.432546076039175,1.7102217834314082,0.0,0.04377911756645656,0.068,12/66,8.49%,TOP2A;TNFRSF12A;PTK2;EGR3;HMGB2;IFNGR1;GADD45B;GADD45A;APP;ATF3;PRF1;JUN,CD8 Central Memory,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
4,prerank,p53 Pathway,0.4240490940020821,1.6361255471972276,0.0070921985815602835,0.06264730063030967,0.118,15/54,11.39%,TNFSF9;CDK5R1;KLF4;RXRA;GADD45A;APP;NOTCH1;ATF3;DDIT4;JUN;S100A4;ACVR1B;FOS;IER5;TRIB3,CD8 Central Memory,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
