,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,comparison,gene_set
74,prerank,Pertussis,-0.31628467816647954,-0.9765499078965066,0.5209580838323353,1.0,1.0,12/37,24.68%,IRF8;ITGB1;TICAM2;MAPK9;IRF3;JUN;MAPK3;TRAF6;MYD88;NOD1;RELA;TICAM1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
75,prerank,Phagosome,-0.3558413020627295,-0.9723606983154239,0.5269607843137255,1.0,1.0,5/21,13.47%,SCARB1;TFRC;ITGB1;ATP6V0B;LAMP2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
76,prerank,Signaling pathways regulating pluripotency of stem cells,-0.3146579646294556,-0.9571346335518781,0.5509259259259259,1.0,1.0,6/36,18.43%,ACVR2A;ACVR1B;ID2;MAPK3;MAP2K2;JAK3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
77,prerank,Human immunodeficiency virus 1 infection,-0.2767768511762544,-0.9565212864991345,0.5576719576719577,1.0,1.0,20/83,23.85%,BAD;FASLG;CHEK1;CHUK;MAPK9;IRF3;MTOR;JUN;IKBKB;CRK;MAPK3;TRAF6;MAP2K2;MYD88;BAX;TAP2;CRKL;TNFRSF1B;RELA;TBK1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
78,prerank,Human papillomavirus infection,-0.2733054019071488,-0.9541764929466761,0.5670212765957446,1.0,1.0,30/89,32.20%,BAD;PDGFRB;VEGFA;FASLG;ITGB1;CHUK;CSNK1A1;ATP6V0B;MX1;IRF3;MTOR;IKBKB;MAPK3;MAP2K2;ISG15;BAX;TBP;RELA;CDKN1B;TBK1;RHEB;TICAM1;IFNAR2;CDK2;EP300;PRKACA;CDK4;PIK3R3;UBE3A;ATP6V1D,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
79,prerank,MAPK signaling pathway,-0.2735755637547994,-0.9400080380677617,0.6004296455424275,1.0,1.0,43/89,47.18%,PDGFRB;VEGFA;FASLG;MAPKAPK3;MAP3K5;CHUK;NR4A1;MAPK9;JUN;ERBB2;IKBKB;CRK;TGFB3;STMN1;MAPK3;TRAF6;MAP2K2;MYD88;CRKL;RELA;IL1RAP;FLT3LG;BRAF;VEGFB;PRKACA;DUSP2;TGFBR2;FOS;PAK1;CSF1;ATF2;MAPK13;HSPA1A;RAF1;CDC25B;IKBKG;MAPKAPK2;TP53;NFATC1;MAP3K7;TGFB1;MAPK14;NFKB2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
80,prerank,Salmonella infection,-0.35975022050999983,-0.9311973422209602,0.5697674418604651,1.0,1.0,8/16,39.35%,MAPK9;JUN;MAPK3;MYD88;RELA;FOS;MAPK13;IFNGR1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
81,prerank,Hepatitis C,-0.28150184752957685,-0.9306228528096556,0.6043956043956044,1.0,1.0,19/66,30.85%,BAD;SCARB1;FASLG;CHUK;MX1;IRF3;IKBKB;MAPK3;TRAF6;MAP2K2;BAX;RELA;TBK1;TICAM1;BRAF;IFNAR2;CDK2;CDK4;PIK3R3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
82,prerank,Cell adhesion molecules (CAMs),-0.3036619167149588,-0.913925062425328,0.6063454759106933,1.0,1.0,7/36,13.92%,CD40;CD80;CTLA4;ITGB1;ICAM3;VCAM1;CD274,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
83,prerank,Leishmaniasis,-0.30225406240219616,-0.9115185539467061,0.6179245283018868,1.0,1.0,17/35,46.80%,NFKBIB;ITGB1;JUN;TGFB3;MAPK3;TRAF6;MYD88;RELA;FCGR3A;FOS;MAPK13;ITGB2;IFNGR1;STAT1;MAP3K7;TGFB1;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
84,prerank,Apelin signaling pathway,-0.3084815296237846,-0.9001102902815736,0.6356968215158925,1.0,1.0,13/27,42.14%,EGR1;PLCB3;MTOR;MAPK3;MAP2K2;PRKCE;PRKACA;BECN1;GNB5;PIK3R4;RAF1;CALM3;PRKAG2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
85,prerank,Regulation of actin cytoskeleton,-0.2884300997954453,-0.8992483054028088,0.6303592120509849,1.0,1.0,19/41,40.03%,PDGFRB;ITGB1;CRK;VAV1;MAPK3;MAP2K2;CYFIP2;PIP4K2B;CRKL;BRAF;PIK3R3;VAV3;ITGA1;PAK1;LPAR2;ITGB2;RAF1;PAK4;PXN,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
86,prerank,Chagas disease (American trypanosomiasis),-0.27733263347010173,-0.8888634003457562,0.6678043230944255,1.0,1.0,12/51,24.68%,FASLG;PLCB3;CHUK;MAPK9;JUN;IKBKB;TGFB3;MAPK3;TRAF6;MYD88;RELA;TICAM1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
87,prerank,NF-kappa B signaling pathway,-0.2775024117592892,-0.8871773646023776,0.6822323462414579,1.0,1.0,14/50,25.81%,CD40;CHUK;TICAM2;VCAM1;CARD11;IKBKB;LAT;TRAF6;MYD88;PARP1;BCL2A1;RELA;TICAM1;LCK,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
88,prerank,Alzheimer disease,-0.3139868007827824,-0.8859851718144716,0.6501210653753027,1.0,1.0,8/26,21.52%,BAD;IDE;CDK5R1;ADAM10;PLCB3;MAPK3;SDHB;CAPN1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
89,prerank,Insulin resistance,-0.29812551779602714,-0.8759188340840501,0.6690997566909975,1.0,1.0,15/30,46.73%,MAPK9;MTOR;IKBKB;NR1H2;SLC27A3;RELA;GFPT1;PRKCD;PRKCE;PIK3R3;TRIB3;PTPN1;PRKAG2;FOXO1;GSK3B,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
90,prerank,Rheumatoid arthritis,-0.32026575760682263,-0.8701741854434057,0.6782608695652174,1.0,1.0,12/21,37.62%,VEGFA;CD80;CTLA4;ATP6V0B;JUN;TGFB3;LTB;ATP6V1D;IL15;FOS;CSF1;ITGB2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
91,prerank,Melanoma,-0.29318329711573154,-0.869625083001322,0.6639344262295082,1.0,1.0,10/30,34.09%,BAD;PDGFRB;MAPK3;MAP2K2;BAX;CDKN2A;BRAF;CDK4;PIK3R3;CDK6,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
92,prerank,Hepatitis B,-0.25021070728726874,-0.8678436973208609,0.708113804004215,1.0,1.0,47/96,51.32%,BAD;FASLG;CASP10;CHUK;TICAM2;STAT6;MAPK9;IRF3;JUN;IKBKB;TGFB3;MAPK3;TRAF6;MAP2K2;JAK3;MYD88;BAX;RELA;TBK1;TICAM1;BRAF;CDK2;EP300;PIK3R3;TGFBR2;FOS;ATF2;MAPK13;RAF1;CREBBP;IKBKG;IFIH1;PTK2B;TP53;STAT1;NFATC1;MAP3K7;TGFB1;MAPK14;EGR3;CDKN1A;IKBKE;TIRAP;TLR3;CASP3;CYCS;MAVS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
93,prerank,Fc epsilon RI signaling pathway,-0.2912537776740661,-0.8601271069982477,0.6801968019680197,1.0,1.0,12/30,38.90%,MAPK9;LAT;VAV1;MAPK3;MAP2K2;GAB2;FCER1G;PIK3R3;VAV3;MAPK13;LYN;RAF1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
94,prerank,Bacterial invasion of epithelial cells,0.2747322120467599,0.8586540871133765,0.6322869955156951,0.7930393131035186,0.996,2/15,3.01%,CLTC;CDH1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
95,prerank,Sphingolipid signaling pathway,-0.2687620136326414,-0.8541335541755248,0.7114716106604867,1.0,1.0,19/44,43.79%,MAP3K5;PLCB3;MAPK9;MAPK3;MAP2K2;BAX;RELA;ASAH1;GAB2;FCER1G;PRKCE;PIK3R3;SPTLC2;MAPK13;RAF1;CTSD;S1PR1;PPP2R3C;TP53,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
96,prerank,Thyroid hormone signaling pathway,-0.28628418495786734,-0.8527188116019907,0.7001166861143524,1.0,1.0,17/32,46.73%,BAD;PLCB3;MTOR;MAPK3;MAP2K2;RHEB;EP300;PRKACA;PIK3R3;ATP1B1;RAF1;CREBBP;TP53;FOXO1;STAT1;RXRA;GSK3B,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
97,prerank,Pathways in cancer,-0.2316824274962178,-0.8506906852331918,0.8047034764826176,1.0,1.0,59/152,41.23%,BAD;PDGFRB;VEGFA;IL2RA;IL7;FASLG;IL12RB2;RUNX1;MSH2;PLCB3;ITGB1;CHUK;RALB;STAT6;MAPK9;MTOR;JUN;KEAP1;ERBB2;IKBKB;CRK;TGFB3;MAPK3;TRAF6;MAP2K2;JAK3;LEF1;BAX;CRKL;RELA;CDKN1B;CDKN2A;FLT3LG;BRAF;IFNAR2;CDK2;VEGFB;EP300;PRKACA;TXNRD1;CDK4;PIK3R3;TGFBR2;IL15;CDK6;GNB5;RALA;IL3RA;FOS;LPAR2;RAD51;CASP7;RAF1;IFNGR1;CALM3;CREBBP;IL15RA;IKBKG;ABL1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
98,prerank,Viral carcinogenesis,-0.24926070114698926,-0.8367098416020388,0.761129207383279,1.0,1.0,27/67,40.93%,BAD;CHEK1;IRF3;JUN;MAPK3;JAK3;BAX;TBP;RELA;CDKN1B;CDKN2A;GTF2E2;USP7;CDK2;GTF2A2;EP300;PRKACA;CDK4;PIK3R3;UBE3A;DNAJA3;CDK6;ATF2;LYN;PXN;CREBBP;IKBKG,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
99,prerank,Non-alcoholic fatty liver disease (NAFLD),-0.28125882398669955,-0.8357604504797308,0.7288732394366197,1.0,1.0,8/33,23.10%,FASLG;MAP3K5;MAPK9;JUN;IKBKB;SDHB;BAX;RELA,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
100,prerank,Endometrial cancer,-0.27700470232286567,-0.826766442743959,0.7508771929824561,1.0,1.0,7/32,22.42%,BAD;ERBB2;MAPK3;MAP2K2;LEF1;BAX;ILK,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
101,prerank,Hippo signaling pathway,-0.30787469277257007,-0.8263763793238166,0.7343358395989975,1.0,1.0,13/20,47.10%,ID2;TGFB3;LEF1;TP53BP2;TGFBR2;PAK1;ITGB2;SMAD7;BIRC2;CSNK1E;TGFB1;GSK3B;AXIN1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
102,prerank,Human cytomegalovirus infection,-0.2418453979244713,-0.8255341846006055,0.7956521739130434,1.0,1.0,37/80,50.79%,VEGFA;FASLG;PLCB3;CHUK;IRF3;MTOR;IKBKB;CRK;MAPK3;MAP2K2;BAX;TAP2;CRKL;RELA;TBK1;CDKN2A;RHEB;PRKACA;CDK4;PIK3R3;CDK6;GNB5;ATF2;MAPK13;RAF1;PXN;CALM3;IKBKG;PTK2B;TP53;NFATC1;GSK3B;MAPK14;CDKN1A;RAC2;CASP3;CYCS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
103,prerank,Glucagon signaling pathway,-0.3210321478032624,-0.820066909046755,0.7394094993581515,1.0,1.0,10/16,48.38%,PHKG2;PLCB3;EP300;PRKACA;ATF2;CALM3;CREBBP;PRKAG2;FOXO1;PGAM1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
104,prerank,Tuberculosis,-0.23909715367545384,-0.812168121514446,0.794341675734494,1.0,1.0,26/70,40.41%,BAD;CEBPB;CASP10;ATP6V0B;MAPK9;LAMP2;TGFB3;MAPK3;NOD2;TRAF6;MYD88;BAX;RELA;RFX5;FCER1G;EP300;HSPD1;FCGR3A;MALT1;MAPK13;ITGB2;RAF1;IFNGR1;CTSD;CALM3;CREBBP,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
105,prerank,Breast cancer,-0.25851307615937147,-0.8101797663620955,0.7733026467203682,1.0,1.0,9/40,20.47%,SHC1;CSNK1A1;MTOR;JUN;ERBB2;MAPK3;MAP2K2;LEF1;BAX,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
106,prerank,Chemokine signaling pathway,-0.24050886598898602,-0.8053307510274899,0.7847682119205298,1.0,1.0,29/64,44.32%,BAD;NFKBIB;CCL28;SHC1;PLCB3;CHUK;IKBKB;CRK;VAV1;MAPK3;JAK3;CRKL;RELA;BRAF;CXCR6;PRKCD;PRKACA;CXCR3;PIK3R3;VAV3;GNB5;PAK1;LYN;RAF1;PXN;IKBKG;PTK2B;XCL2;STAT1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
107,prerank,Antigen processing and presentation,-0.28895090217452846,-0.7966171815915171,0.7534246575342466,1.0,1.0,4/22,23.78%,LGMN;HSPA4;TAP2;RFX5,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
108,prerank,FoxO signaling pathway,-0.2428689381058272,-0.7886122404254695,0.8051511758118701,1.0,1.0,26/54,46.80%,FASLG;CAT;CHUK;MAPK9;IKBKB;TGFB3;MAPK3;MAP2K2;BCL6;CDKN1B;BRAF;USP7;CDK2;EP300;PIK3R3;TGFBR2;MAPK13;RAF1;CREBBP;FOXO4;S1PR1;PRKAG2;CSNK1E;FOXO1;TGFB1;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
109,prerank,Central carbon metabolism in cancer,-0.2730691087263949,-0.7787488206705543,0.7961165048543689,1.0,1.0,5/26,18.21%,PDGFRB;MTOR;ERBB2;MAPK3;MAP2K2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
110,prerank,Endocytosis,-0.2578954621763036,-0.772820720827483,0.8052568697729988,1.0,1.0,4/34,6.77%,WIPF2;IL2RA;TFRC;RAB11FIP2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
111,prerank,Rap1 signaling pathway,-0.23935046187058923,-0.768571617906617,0.8457142857142858,1.0,1.0,22/48,40.11%,PDGFRB;VEGFA;PLCB3;ITGB1;RALB;CTNND1;CRK;LAT;MAPK3;MAP2K2;CRKL;BRAF;FYB1;VEGFB;PIK3R3;RALA;LPAR2;CSF1;MAPK13;ITGB2;RAF1;CALM3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
112,prerank,Cytokine-cytokine receptor interaction,-0.22227255429932485,-0.7683618422134666,0.8457389428263214,1.0,1.0,8/78,6.40%,ACVR2A;CD40;CCL28;IL2RA;IL7;FASLG;ACVR1B;IL12RB2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
113,prerank,Cellular senescence,-0.23425373862526888,-0.768014392818636,0.8528428093645485,1.0,1.0,27/59,46.80%,IGFBP3;CHEK1;MTOR;RAD9A;TGFB3;MAPK3;MAP2K2;CAPN1;RELA;CDKN2A;RHEB;CDK2;VDAC1;CDK4;PIK3R3;TGFBR2;CDK6;MAPK13;RAF1;CALM3;MAPKAPK2;TP53;FOXO1;NFATC1;ETS1;TGFB1;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
114,prerank,Dopaminergic synapse,-0.26782668383775565,-0.7591167740560175,0.8052109181141439,1.0,1.0,11/22,46.80%,PLCB3;MAPK9;PRKACA;GNB5;FOS;ATF2;MAPK13;CALM3;PPP2R3C;GSK3B;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
115,prerank,Longevity regulating pathway,-0.2564271202023155,-0.7588556020014249,0.8143712574850299,1.0,1.0,13/30,44.09%,CAT;MTOR;ATG5;BAX;RELA;RHEB;PRKACA;PIK3R3;ATF2;HSPA1A;PRKAG2;TP53;FOXO1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
116,prerank,Axon guidance,-0.26056864985144146,-0.7577483360025092,0.8241626794258373,1.0,1.0,14/27,51.84%,NCK2;ITGB1;MAPK3;ILK;SEMA7A;PIK3R3;PAK1;RAF1;PAK4;ABL1;GSK3B;RAC2;NCK1;RASA1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
117,prerank,Hematopoietic cell lineage,-0.24861592423319384,-0.7460016090820384,0.8272946859903382,1.0,1.0,3/32,5.94%,IL2RA;IL7;TFRC,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
118,prerank,TNF signaling pathway,-0.2271479884294512,-0.745507508733025,0.8664459161147903,1.0,1.0,24/58,43.34%,CEBPB;CASP10;MAP3K5;CHUK;MAPK9;JUN;VCAM1;IKBKB;MAPK3;NOD2;TNFRSF1B;RELA;JUNB;PIK3R3;IL15;FOS;CSF1;ATF2;MAPK13;CASP7;IKBKG;IL18R1;BIRC2;ITCH,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
119,prerank,Osteoclast differentiation,-0.22597748235883625,-0.7422951032804828,0.8773480662983425,1.0,1.0,29/59,47.18%,CHUK;MAPK9;JUN;LILRB1;IKBKB;FOSB;MAPK3;TRAF6;SOCS1;RELA;JUNB;LCK;GAB2;IFNAR2;PIK3R3;TGFBR2;FCGR3A;FOS;CSF1;MAPK13;IFNGR1;IKBKG;FOSL2;STAT1;NFATC1;MAP3K7;TGFB1;MAPK14;NFKB2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
120,prerank,Bladder cancer,-0.2771931356456342,-0.7366476318934666,0.8316582914572864,1.0,1.0,7/18,30.78%,VEGFA;ERBB2;MAPK3;MAP2K2;CDKN2A;BRAF;CDK4,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
121,prerank,HIF-1 signaling pathway,-0.237726561842864,-0.7211630442991309,0.8776722090261283,1.0,1.0,8/33,23.48%,VEGFA;TFRC;MTOR;ERBB2;MAPK3;MAP2K2;RELA;CDKN1B,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
122,prerank,Epstein-Barr virus infection,-0.20177505431986087,-0.6969402171297311,0.9504843918191603,1.0,1.0,22/93,30.85%,NFKBIB;CD40;CHUK;MAPK9;IRF3;JUN;IKBKB;TRAF6;JAK3;MYD88;NFKBIE;ISG15;BAX;TAP2;RELA;CDKN1B;TBK1;IFNAR2;USP7;CDK2;CDK4;PIK3R3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
123,prerank,Adrenergic signaling in cardiomyocytes,-0.247334565174976,-0.6931385297578356,0.8782287822878229,1.0,1.0,10/23,46.80%,PLCB3;MAPK3;TPM1;PRKACA;ATP1B1;ATF2;MAPK13;CALM3;PPP2R3C;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
124,prerank,Cholinergic synapse,-0.24887880344697688,-0.6931174938771214,0.8912768647281921,1.0,1.0,6/22,35.97%,PLCB3;MAPK3;PRKACA;PIK3R3;GNB5;FOS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
125,prerank,Natural killer cell mediated cytotoxicity,-0.2099153893687228,-0.693080921540069,0.9328107502799552,1.0,1.0,31/59,52.52%,SHC1;FASLG;LAT;VAV1;MAPK3;NCR1;MAP2K2;LCK;BRAF;IFNAR2;FCER1G;PIK3R3;FCGR3A;VAV3;PRF1;PAK1;ITGB2;KLRC1;RAF1;IFNGR1;SH2D1A;PTK2B;NFATC1;ZAP70;GZMB;NCR3;CD244;RAC2;CASP3;MICB;FAS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
126,prerank,Platelet activation,-0.2468937792270236,-0.6920537778478455,0.8784119106699751,1.0,1.0,8/23,38.07%,PLCB3;ITGB1;MAPK3;FCER1G;PRKACA;PIK3R3;MAPK13;LYN,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
127,prerank,Amoebiasis,-0.25443854313199177,-0.6812536525221223,0.8879093198992444,1.0,1.0,6/19,30.85%,PLCB3;TGFB3;RELA;ARG2;PRKACA;PIK3R3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
128,prerank,Human T-cell leukemia virus 1 infection,-0.19377809397678408,-0.673923040908855,0.9535864978902954,1.0,1.0,24/91,31.38%,CD40;EGR1;IL2RA;CHEK1;CHUK;MAPK9;JUN;IKBKB;TGFB3;MAPK3;MAP2K2;JAK3;BAX;TBP;RELA;CDKN2A;LCK;CDK2;VDAC1;EP300;PRKACA;CDK4;PIK3R3;TGFBR2,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
129,prerank,Kaposi sarcoma-associated herpesvirus infection,-0.1918473507282532,-0.6592057629564972,0.9568500539374326,1.0,1.0,42/84,52.52%,VEGFA;CHUK;MAPK9;IRF3;MTOR;JUN;IKBKB;MAPK3;MAP2K2;BAX;RELA;TBK1;TICAM1;IFNAR2;EP300;BECN1;CDK4;PIK3R3;ATG3;CDK6;GNB5;FOS;MAPK13;LYN;RAF1;IFNGR1;CALM3;CREBBP;IKBKG;MAPKAPK2;TP53;STAT1;NFATC1;GSK3B;MAPK14;CDKN1A;IKBKE;TLR3;CASP3;CYCS;MICB;FAS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
130,prerank,Thyroid cancer,-0.24120261895029205,-0.6454620851948301,0.9273182957393483,1.0,1.0,5/18,27.01%,MAPK3;MAP2K2;LEF1;BAX;BRAF,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
131,prerank,Necroptosis,-0.20103460100490528,-0.6413361915024666,0.9441860465116279,1.0,1.0,11/49,29.04%,FASLG;TICAM2;STAT6;MAPK9;JAK3;BAX;CAPN1;PARP1;TICAM1;IFNAR2;VDAC1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
132,prerank,Influenza A,-0.19015734515212038,-0.640798260308319,0.9625550660792952,1.0,1.0,18/68,30.85%,NFKBIB;FASLG;MX1;MAPK9;IRF3;JUN;IKBKB;MAPK3;MAP2K2;MYD88;RELA;TBK1;TICAM1;DNAJB1;IFNAR2;VDAC1;EP300;PIK3R3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
133,prerank,Huntington disease,-0.23492086220341063,-0.6371430279530589,0.9226993865030675,1.0,1.0,8/20,30.62%,PLCB3;SDHB;BAX;TBP;POLR2K;VDAC1;EP300;POLR2I,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
134,prerank,JAK-STAT signaling pathway,-0.1912370230641752,-0.6325666329405963,0.9576837416481069,1.0,1.0,6/59,12.04%,PDGFRB;IL2RA;IL7;IL12RB2;STAT6;MTOR,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
135,prerank,Small cell lung cancer,-0.20573731483276947,-0.63225724144479,0.9495305164319249,0.9990788571126633,1.0,18/41,50.79%,ITGB1;CHUK;IKBKB;TRAF6;BAX;RELA;CDKN1B;CDK2;CDK4;PIK3R3;CDK6;IKBKG;BIRC2;TP53;RXRA;CDKN1A;CASP3;CYCS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
136,prerank,Herpes simplex virus 1 infection,-0.18721599299922803,-0.6313891444940068,0.9794149512459371,0.9919075299725848,1.0,14/74,24.68%,BAD;FASLG;CHUK;IRF3;MTOR;IKBKB;TRAF6;MYD88;BAX;TAP2;RELA;TBK1;RHEB;TICAM1,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
137,prerank,Legionellosis,-0.2436385017306777,-0.6309098083832041,0.9214929214929215,0.9845838602741647,1.0,9/17,50.79%,MYD88;RELA;HSPD1;ITGB2;HSPA1A;CASP7;NFKB2;CASP3;CYCS,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
138,prerank,Proteoglycans in cancer,-0.1871486625331094,-0.6052238503510833,0.9635535307517085,0.9914516205182763,1.0,18/51,40.03%,PLAUR;VEGFA;FASLG;ITGB1;MTOR;ERBB2;MAPK3;MAP2K2;FRS2;BRAF;CD63;PRKACA;PIK3R3;PAK1;GPC1;MAPK13;RAF1;PXN,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
139,prerank,Prolactin signaling pathway,-0.19867910545215345,-0.5996816623277854,0.9586776859504132,0.9865369111878179,1.0,13/34,46.80%,SHC1;MAPK9;MAPK3;MAP2K2;SOCS1;RELA;PIK3R3;FOS;MAPK13;RAF1;STAT1;GSK3B;MAPK14,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
140,prerank,Leukocyte transendothelial migration,-0.1969828934555375,-0.5733304723895808,0.9617283950617284,0.9901787629558816,1.0,12/29,42.36%,ITGB1;VCAM1;CTNND1;VAV1;TXK;PIK3R3;VAV3;MAPK13;ITGB2;PECAM1;PXN;PTK2B,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
141,prerank,AMPK signaling pathway,0.1272819704200996,0.4630526174540488,1.0,0.999128640220133,1.0,22/23,75.70%,IGF1R;PIK3CB;PCK2;FOXO3;ELAVL1;AKT3;PIK3CD;PPP2R5E;EIF4EBP1;PIK3CA;AKT2;AKT1;CREB1;PPP2R5A;HMGCR;MAP3K7;FOXO1;PPP2R3C;PRKAG2;CAB39;PIK3R3;RHEB,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
142,prerank,C-type lectin receptor signaling pathway,-0.1389173861461926,-0.4448065932514875,0.9988571428571429,1.0,1.0,22/52,47.63%,CHUK;MAPK9;JUN;IKBKB;MAPK3;CBLB;RELA;FCER1G;PRKCD;PIK3R3;MALT1;PAK1;MAPK13;RAF1;CALM3;IKBKG;MAPKAPK2;STAT1;NFATC1;MAPK14;NFKB2;EGR3,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
143,prerank,Adherens junction,-0.1572113268099939,-0.44175849800189926,0.9963325183374083,0.997888620647326,1.0,10/22,45.82%,CTNND1;ERBB2;MAPK3;LEF1;EP300;TGFBR2;PTPN1;CREBBP;IQGAP1;MAP3K7,CD8 Effector Memory,Erlotinib_vs._Erlotinib hydrochloride,KEGG
0,prerank,Insulin resistance,-0.5497244766200622,-1.5952378911249356,0.006633499170812604,1.0,0.472,8/30,11.51%,TRIB3;PIK3R3;PCK2;CREB1;PIK3CB;PRKCD;PRKAG2;GSK3B,CD8 Effector Memory,Gefitinib_vs._Gefitinib hydrochloride,KEGG
1,prerank,Bacterial invasion of epithelial cells,-0.6009048512122723,-1.514689166257221,0.04,1.0,0.69,4/15,10.61%,PIK3R3;PIK3CB;CDH1;CLTC,CD8 Effector Memory,Gefitinib_vs._Gefitinib hydrochloride,KEGG
